score,content,sentimen
"1,""How do I send edited files? Why do they always come in the form of links? OMG, I'm so frustrated."",keluhan"
"1,""mengapa setalah berlagan 1 hari,saldo dana saya terpotong 320 Tampa sepegatuan saya, dan di perpanjang 1 satu tahun degan biaya 320 sedangkan sya tdak perna mengikutinya, tolong saldo saya di kembalikan mi"",keluhan"
1,gak pernah beli langganan tapi motong saldo shope hampir 320000,keluhan
1,bisa refund pembayaran saya??,keluhan
1,aplikasnya melakukan pemotongan langsung dri Dana dan saya minta untuk mengembalikan uang saya krna saya sdh tidak berlangnan aplikasi inj,keluhan
"1,""saya menggunakan aplikasi secara gratis dan tidak ada keinginan buat berlangganan, tapi kenapa tiba-tiba berlangganan senilai 320.790, tolong kembalikan dana sayaa ,saya mohon saya sangat membutuhkan dana itu"",keluhan"
1,kembalikan duit sya tidak ada notif apapun tapi uang saya tersedot gara gara uji coba gratis,keluhan
1,saya juga seperti yang lain berlangganan hanya sehari saja tanpa sepengetahuan saya langganan itu malah berlanjut selama 1 tahun dengan harga 320rb dan saldo saya terpotong secara otomatis sangat sangat MENGECEWAKAN mana ga bisa di kembalikan lagi kocak,keluhan
1,parah paraahh hadehh,keluhan
"1,""Jangan ada yang berlangganan PRO,, karna sangat mengecewakan. Ekstrak lembar kerja prosesnya lama dan alhasil GAGAL. Penggabungan lembar kerja juga prosesnya lama dan GAGAL juga. PAYAH"",keluhan"
1,hallo selamat malam... tolong ya ... kembalikan uang danaku sebesar 420.690 . kepotong sendiri secara otomatis dari aplikasinya . padahal uangnya baru aja ditransfer sama ortu ku tiba2 banget tadi uangnya udah hilang . segitu itu nominalnya gak dikit loh . balikin uangnya secepatnya yaaa tolong bangettt responnya ...,keluhan
1,pake wps ai malah eror ga bisa buat ppt,keluhan
1,Ini gimana sih kok saldo saya tiba2 kesedot 320.000 tanpa pemberitahuan apapun. Tolong kembalikan dana saya. Penipuan nih wps office,keluhan
1,kebanyakan fitur pro,keluhan
"1,""Kepada wps saya ingin mengirim keluhan karna telah terjadi transaksi senilai Rp.320.790 dari Google saya padahal saya tidak melakukan transaksi tersebut, dengan segala mohon saya meminta kembalikan dana saya karna dana itu baru dikirim oleh orang tua dengan susah payah dari kampung guna menyambung hidup saya diperantauan🙏🏻🙏🏻🥺"",keluhan"
1,aduh saya tidak sengaja melakukan pembelian langganan aplikasi wps ini tolong kembalikan dana saya sebesar Rp 220.890 tolong kerjasamanya terimakasih 🙏🙏🙏 wps office tidak bagus dan tidak ada kebijakan tidak mengembalikan uang saya!,keluhan
1,saldo tiba tiba kesedot 320,keluhan
1,Tolong kembalikan uang saya senilai Rp.320.790 yang sudah di potong otomatis....saya cuma moncoba 3 hari tiba2 langsung terpotong otomatis tanpa adanya konfirmasi,keluhan
1,kembalikan uang saya yg d potong secara otomatis,keluhan
"1,""kalo mau make fiturnya harus bayar, mending di uninstall"",keluhan"
1,saya berlangganan hanya 1hri bayar 1000 tbtb saldo saya terpotong didana untuk bayar wps langganan 1thn jelas² saya tdk pernh mengklik langganna 1thn. bnar² merugikan customer dan bikin kapok. tdk ada notif atau konfirmasi trlebih dahulu. tdk ingin lagi pakai apk wps dan apk dana.,keluhan
1,setelah disimpan ilang semuanya😌,keluhan
"1,""kena langganan tidak sengaja kepencet yang awal nyoba yang 3 hari trus tanpa ada pemberitahuan dari aplikasi saldo di shopeepay langsung kepotong, ini bagaimana aplilasinya tidak sehat pembohong tolong kembalikan dana sayang sebesar Rp. 320.790"",keluhan"
1,Sangat susah dan membingungkan untuk digunakan di handphone. Dikit dikit diminta beli premium,keluhan
"1,""tolong kembalikan saldo saya Rp616.888😭😭,,, bagaimana iniii,, plissssss kembali uang sayaaa"",keluhan"
"1,""Tolong dana saya terpotong otomatis sebesar 320 ribu pada tanggal 16 Agustus 2025 mohon kebijakan nya, apakah dana tersebut dapat di kembalikan"",keluhan"
"1,""saya menggunakan wps dengan menggunakan promo daily free setelah 3 hari ad tagihan sebesar 320.790 tolong kebijakannya untuk di kembalikan karena sebelumnya tidak ad sama sekali bahwa SETELAH 3 HARI DAILY FREE AKAN KENA TAGIHAN SEBESAR 320.790 tersebut, berikut di atas bukit transaksi otomatis nya di SAAT SAYA BEKERJA DAN TIDAK MENGGUNAKAN HANDPHONE MENYENTUHNYA PUN TIDAK TOLONG KEBIJAKANNYA semoga ada etikad baik nya terimakasih"",keluhan"
"1,""Saya mencoba berlangganan 3 hari, dan setelah 3 hari terlewat. Perpanjangan otomatis dan saldo tiba-tiba sudah terpotong tanpa ada nya verifikasi. Dan pengajuan pengembalian dana pun di tolak, klaim dana juga tidak ada pembayaran via bank. Terutama setelah di bayar langganan selama 1 tahun sebesar RP 320,790 aplikasi tidak bisa di gunakan dengan notifikasi erro. Mohon pihak developer dan google play bisa ditangani dengan baik serta di selesaikan. Karena ini sangat merugikan 🥲"",keluhan"
1,update terbaru membuat android ke atas gak bisa buka,keluhan
1,dari gratis ke berbayar??👎,keluhan
1,gua gak langganan lagi tapi dana saya terpotong tolong balikin dana saya,keluhan
1,masak mau kirim file udah udah di pencet kirim sebagai file tetep tautan yang terkirim bikin lama aja enak versi yang dulu,keluhan
1,Saya ingin mengajukan pengembalian dana. Saya tidak sengaja menekan tombol wps pro. Mohon kerjasamanya.,keluhan
"1,""Saya sangat"""" kecewa dengan pemotongan dan penyedotan uang debit saya ,total 320.790, saya tidak melakukan transaksi tapi labgsung di ambil uang saya , saya mohon refund kan uang saya ,kembalikan itu bukan nominal yanh kecil"",keluhan"
1,tolong dong gimana ini kok saldo aku kepotong tiba tiba tolong kembalikan saldo dana saya buat kebutuhan sehari hari,keluhan
"1,""saya memohon untuk dapat mengembalikan dana saya sebesar 320.790 yang di mana saya tidak tau apa apa tiba tiba saldo saya terpotong sebanyak itu , saya sudah email wps dan saya berharap hal ini cepat di tindak lanjuti"",keluhan"
1,KK ya Allah syaa mohon kembalikan uang saya yg telah di tarik dari dana saya sebesar Rp. 220.890. saya tidak mengetahui pembelian ini kk,keluhan
1,jelek Apk,keluhan
"1,""Sumpah Nyesek Banget Gak Sengaja Berlangganan Tiba"""" Dana Kepotong 420.000 Sudah Mencoba Mengajukan Pengembalian Di Google Play tapi hasilnya Zonk..Tolong apakah Bisa dibantu menyelesaikan permasalahan saya"",keluhan"
"1,""aplikasi gak jelas pemotongan otkmatis tanpa pemberitahuan,refun gak bisa parah"",keluhan"
"1,""aplikasi ini tidak pantas, potong saldo tanpa ada pemberitahuan setan"",keluhan"
"1,""File saya semua tidak bisa di buka setelah update ke terbaru, parah"",keluhan"
1,BALIKIN UANG SYA 300K MASA OTOMATIS DI BAYAR TANPA KONFIRMASI,keluhan
1,mempercepat membuka file,keluhan
1,coba beli 1 hari selanjutnya otomatis beli satu tahun.......ini masuknya penipuan apa bukan y,keluhan
1,mengambil saldo dana padahal udah berhenti langganan,keluhan
1,Kemarin malam dana saya tiba-tiba kesedot sebesar Rp. 320.790. Saya sangat merasa kaget dan dirugikan. Padahal saldo itu sangat penting untuk saya memenuhi kebutuhan sehari-hari. Maka dari itu saya berharap kepada pihak wps utk mengembalikan saldo saya,keluhan
1,Kemarin malam dana saya tiba-tiba kesedot sebesar Rp. 320.790. Saya sangat merasa kaget dan dirugikan. Padahal saldo itu bayaran hutang dari kakak saya. Maka dari itu saya berharap kepada pihak wps utk mengembalikan saldo saya,keluhan
1,banyak popup ganggu,keluhan
1,apk ajg tiba tiba saldo kepotong otomatis,keluhan
"1,""Team tolong kembalikan uang DANA saya , karena saya tidak sengaja untuk memperpajang langganan , senilai 740ribu an karna saya membutuhkan uang tersebut"",keluhan"
"1,""jadi aneh ni wps dlu lebih enak aplikasinya sekarang fitur banyak dipotong mana harus berlangganan, wps sekarang jelek 👎👎👎"",keluhan"
1,melanjutkan fitur premium tanpa konfirmasi tiba tiba saldo terpotong,keluhan
1,balikin uang saya,keluhan
"1,""Ya Allah ini aplikasi apa? tidak merasa berlangganan tiba² saldo shopee pay ku berkurang Rp 398.522, niat isi shopee pay buat beli token saat di buka saldonya sudah raib terpotong wps😭"",keluhan"
1,aplikasi setan,keluhan
1,cara berhenti langganan gimana ya..,keluhan
"1,""aplikasi ini merugikan,tolong kembalikan uang saya"",keluhan"
1,Kembalikan uang saya dari dana saya yg di lakukan oleh aplikasi wps office Saya ingin dana uang,keluhan
1,sekarang kok ga bisa klo kirim file ke WhatsApp??,keluhan
"1,""Saya mencoba berlangganan 3 hari, dan setelah 3 hari terlewat. Perpanjangan otomatis dan saldo tiba-tiba sudah terpotong tanpa ada nya verifikasi. Dan pengajuan pengembalian dana pun di tolak, klaim dana juga tidak ada pembayaran via shopeepay. Terutama setelah di bayar langganan selama 1 tahun sebesar 296.028 , aplikasi tidak bisa di gunakan dengan notifikasi erro. Mohon pihak developer dan google play bisa ditangani dengan baik serta di selesaikan. Karena ini sangat merugikan"",keluhan"
"1,""2 Malam yang lalu dana saya kesedot sebesar Rp. 220.890. Saya merasa sangat dirugikan dan merasa ditipu. Padahal kemarin langganan Rp. 1.100 untuk tiga hari. Tapi, beberapa hari kemudian, saldo dana saya tiba-tiba kesedot. Sedih sekali. Rasanya tidak ikhlas seumur hidup. Maka dari itu saya berharap kepada pihak wps utk mengembalikan saldo saya"",keluhan"
"1,""tolong kembalilan uang saya 320.790 saya hanya mau mengubah doc ke pdf mangkannya saya beli yg 1.100, lalu main potong saja tanpa persetujuan saya lagi, ternyata banyak yg mengalaminya, saya menyesal sekali😭"",keluhan"
"1,""sy sudah unisntall sejak lama tiba2 saldo dana kepontong untuk membayar langganan wps Rp.296.098 , stelah sy ajukan pengembalian dana ditolak . mohon untuk developer menindaklanjuti untuk oengembalian dana saya . sangat merugikan"",keluhan"
1,apk ga guna,keluhan
1,kembali kan uang saya RP. 320.750 tertarik melalui dana otomatis!!!!,keluhan
1,ngeselinn semua hal susah dilakuin kalo gak pro mending milih aplikasi lain,keluhan
"1,""parah aplikasi nya, apa apa haru premium dlu, trus pas mau ngirim tugas sekolah malah lama bangt loading nya, jadi telat lah, mana dah premium bulanan, hadehh parah dah, mohon di tingkatkan lagi yak"",keluhan"
"1,""awal nya saya iseng coba yang 1.110 tapi ko yang itu sudah habis, saldo DANA saya terpotong otomatis oleh transaksi berlangganan 320.790, tolong di refund saldo dana saya, saya ga terima uang saya terpotong yg tadinya buat modal dagang jadi ga punya modal buat dagang lagi"",keluhan"
1,naiceee,keluhan
"1,""kok tiba tiba berlangganan otomatis, gimana cara ngembaliin dana saya 315 ribu, merasa di rugikan"",keluhan"
1,saya sangat kecewa dengan aplikasi wps dana saya di akun dana saya terpotong dan transaksi saya juga udah lama gagal tapi pihak wps memotong uang saya di akun dana saya dan sampai saat ini saldo saya belum di kembalikan,keluhan
1,gak tau knpa dana saya hilang krna transaksi ke wps sebesar 296rb mohon untuk wps bisa di kembalikan tidak! saya sangat di rugikan,keluhan
"1,""halo kakk! tolong kembalikan dana saya sebesar 320.790. karna saya merasa tidak membeli/berlangganan di apk ini, uang ini untuk keperluan pribadi saya kak so tolong di kembalikan ya kakk, terimakasih banyak 🙏🙏"",keluhan"
1,tolong refund dana saya.,keluhan
"1,""Apa"""" Jadi susah harus Berbayar mulu sekarang nih hadeuh"",keluhan"
"1,""kaget tiba2 ada tagihan langganan 400rb padahal login juga nggak, aplikasinya aja samasekali nggak dipake karena ga sengaja terinstal"",keluhan"
1,nyesel download ini gx bisa di simpan giliran mau di gabung harus bayar ..,keluhan
"1,""hallo wps yg terhormat,,mengapa ada taggihan dari dana saya dan langsung di ambil tanpa sepengetahuan saya,,,saya ingin Dana saya di kembalikan,, tiba2 ada dana keluar Rp.220.800 kok bisa ya di tarik tanpa minta persetujuan,tolong itikad baiknya, terimakasih"",keluhan"
"1,""JELEK BANGET, SALDOKU 220RB DI DANA KEPOTONG OTOMATIS TANPA ADA PERSETUJUAN! PLEASE YANG MAU DOWNLOAD APK INI KU SARANANIN JANGAN DEH, TAR NYESEL! WPS OFFICE JELEK BANGETTTT""""!!!"",keluhan"
1,saya klik free 3 hari. tapi tiba-tiba tanpa pemberitahuan dana saya terpotong 300ribu untuk setahun. tapi ini baru satu bulan sudah ada pemberitahuan jatuh tempo. maksudnya gimna?,keluhan
1,saldo dana saya ketarik sendiri buat berlanganan gimana ini cara balikinnya,keluhan
1,Tiba² berlangganan dan tiba² uang di rekening keluar tanpa ada pemberitahuan terlebih dahulu. nyesel banget sudah instal apk ini,keluhan
"1,""Yaallah tolong kembalikan uang saya, tiba2 ketarik otomatis di akun DANA saya senilai IDR 494,583.00, itu sepertinya tidak sengaja keepncet fitur langganan nya, saya mohon kembalikan uang saya, saya sangat membutuhkannya"",keluhan"
1,maleng. aplikasi ini berlangganan bayar 320.000 tanpa sepengetahuan saya. penipu yg mau seperti saya silahkan download bintang mines -5,keluhan
"1,""saya mencoba berlangganan 3 hari, setelah beberapa kemudian saldo dana saya tepotong otomatis 320.790 tolong diproses pengembalian dana saya pak/bu"",keluhan"
1,Kemarin dana saya kesedot sebesar Rp. 320.790. Saya merasa sangat dirugikan dan merasa ditipu. Sudah coba ajukan pengembalian dari google. Sedih sekali. Rasanya tidak ikhlas seumur hidup. Maka dari itu saya berharap kepada pihak wps utk mengembalikan saldo saya,keluhan
1,jangan domlod aplikasi ini nanti kalo ada dana di ambil dana kita yg aku 300 di gasak nya,keluhan
1,sangat merugikan memperpanjang tanpa ada konfirmasi lagi langsung mengambil saldo shoppe pay 300.000 sudah pengajuan di gogle tapi tidak berhasil tolong pihak aplikasi dan gogle bisa menangani masalah untuk dana kembali krn merugikan dengan jumlah uang yg tidak sedikit dan sudah banyak yang tertipu ini loh aplikasi dan perusahaan ternama kenapa harus menjual dengan cara yg curang mengelabuhi pembeli dgn cara iming2 gratis ujung2 menipu tolong pihak gogle dan aplikasi wps bisa bertanggung jawab,keluhan
1,sebenarnya bagus aja tapi lagi asik bikin tugas cape cape lama berjam jam ternyata waktu diunduh harus pro dulu tolong dong perbaiki lagi maaf kali ini bintang 1 dulu,keluhan
"1,""tidak ada pemberitahuan sebelumnya untuk berlangganan setahun, tiba2 saldo spay ku kepotong 320.000 rupiah, untuk pengajuan pengembalian dana tidak bisa. HARUSNYA KONFIRMASI TERLEBIH DAHULU JANGAN MAIN ASAL POTONG AJA!!!!!!"",keluhan"
1,tolong kembalikan dana saya saya belum melakukan apapun di aplikasi ini,keluhan
"1,""Saya mencoba berlangganan 3 hari, dan setelah 3 hari terlewat. Perpanjangan otomatis dan saldo tiba-tiba sudah terpotong tanpa ada nya verifikasi. Dan pengajuan pengembalian dana pun di tolak, klaim dana juga tidak ada pembayaran Via DANA. Terutama setelah di bayar langganan selama 1 tahun sebesar 220.890, aplikasi tidak bisa di gunakan dengan notifikasi error. Mohon pihak developer dan google play bisa ditangani dengan baik serta di selesaikan. Karena ini sangat merugikan."",keluhan"
"1,""Saldo sya ditarik otomatis oleh pihak aplikasi tanpa adanya persetujuan, sangat di sayangkan padahal saya cumn mencoba paket 3 hari gratis, Dan dari pihak WPS menolak mengembalikan DANA sya."",keluhan"
"1,""Tolong kembalikan dana saya, anda seperti maling mengambil yang bukan tak anda, padahal saya sudah beri keterangan tentang pembelian yang tidak di sengaja"",keluhan"
"1,""saya tidak perna melakukn berlangganan apapun di wps, tiba tiba uang di ovo ke tarik 2x jumlah nya 420.000 dan 260.000 shok banget tiba-tiba tertarik dengan jumlah yang banyak, semoga bisa ter refund nyaa"",keluhan"
"1,""Kemarin, saldo dana saya tiba-tiba kesedot sebesar Rp. 220.890. Tidak ada konfirmasi sama sekali dari pihak wps. Saya sangat merasa dirugikan dan merasa syok. Saya butuh sekali uang itu. Sudah coba ajukan pengembalian dari google. Tapi transaksi tidak ditemukan. Sepertinya sudah banyak sekali yang mengalami masalah sepertu ini. Miris sekali. Maka dari itu saya berharap kepada pihak wps untuk mengembalikan saldo saya."",keluhan"
1,payah bisa edit file namun ada suatu perbedaan dari penulisan katanya seperti terlalu jauh jarak kata kata nya dari yg normal nya,keluhan
1,tidak bisa menyisipkan foto pada PPT,keluhan
1,tolong uang saya kembalikan 320 RB masa di ambil gitu aja sih!!!,keluhan
1,saya telah kehilangan saldo dana saya karena aplikasi ini. awalnya saya tidak tau tentang langganan dengan aplikasi ini saya tidak mengerti tentang langganan tersebut. tetapi saat saya mengisi saldo dana. saldo saya otomatis mengurang sendiri. tolong kembalikan saldo saya yang tidak saya tidak ketahui tentang langganan tersebut. saya sangat butuh saldo tersebut. saya sangat menyesal mendownload aplikasi yang sangat saya butuhkan ini. saya suka aplikasi ini karena membantu tapi tidak dengn skrang,keluhan
1,saya tidak bermaksud membeli item langganan tolong kembalikan saldo dana saya,keluhan
"1,""aplikasi gak jelas, user gak pernah ngerasa punya tagihan tiba² saldo di dana kesedot buat bayar tagihan, setidaknya klo nyari duit yang bener lah, gak tiba nyedot saldo orang seenaknya, kasih kek kaya konfirmasi dulu mau di bayar kapan, atau apalah persetujuan dari usernya dulu, segitunya amat admin apk ini nyari duit, klo cuma 30k-50k gitu mending, tagihan sampe di atas 100k itu dah termasuk pemerasan lol, gak dapet beras Lo dari apk ini?"",keluhan"
"1,""aplikasi gak dipakai, tiba2 dipotong dari dana secara otomatis sebesar Rp. 320.000, diminta pengembalian dana tidak bisa.. tolong kembalikan dana yg terpotong!!!"",keluhan"
1,iklanya paraahh,keluhan
"1,""Saya mencoba berlangganan selama 3 hari tapi berlanjut 1 tahun dengan harga 320,790 dan pembayarannya pun tanpa persetujuan saya,, saya minta tolong dana yang di sedot otomatis di kembalikan karena saya butuh semoga apk ini tidak mengecewakan saya dan lain² nya dan dan mohon di tanggapi pesan ini"",keluhan"
"1,""Tolong kembalikan uang saya , saya gak sengaja kepencet langganan 🙏"",keluhan"
"1,""AKU ORANG AWAM TERNYATA ADA NOTIF PEMBAYARAN 320.000 TAPI UNTUNGNYA TIDAK ADA SALDO, JADI GAGAL 😇😇 LANSUNG TUTOR BUAT BERHENTI LANGGANAN"",keluhan"
"1,""Saya hanya mencobanya sekali dan tidak pernah mengunakan apk ini tiba tiba uang akun dana saya di ambil 296++ itu pun saya gunakan saat coba gratis, tolong kembalikan uang saya, apk ini tidak penting dari ulasan yang saya baca juga banyak yang di tarik uangnya secara tiba tiba"",keluhan"
