no,Madura,indonesia,hal,buku kelas
11084.0,bal-sobalan,bersoal jawab.,212,kamus
11085.0,sobat,teman,212,kamus
11086.0,asobat,berteman baik,212,kamus
11087.0,nyobat,menganggap sebagai teman baik.,212,kamus
11088.0,sobbluk,kukusan.,212,kamus
11089.0,sobbu,subuh,212,kamus
11090.0,bu-sobbu,waktu subuh,212,kamus
11091.0,asobbu,bersembahyang subuh.,212,kamus
11092.0,sobung,"habis, tak ada, sepi.",212,kamus
11093.0,soca,mata,212,kamus
11094.0,asoca,bermata,212,kamus
11095.0,socce,suci,212,kamus
11096.0,nyocce'e,"menyucikan, memandikan mayat sebelum dikuburkan",212,kamus
11097.0,masocce,menjadikan suci.,212,kamus
11098.0,sodagar,saudagar.,212,kamus
11099.0,soddu',tusuk,212,kamus
11100.0,du'-soddu',penusuk,212,kamus
11101.0,asoddu',bertusuk,212,kamus
11102.0,nyoddu',menusuk.,212,kamus
11103.0,sodek,"tegap, .",212,kamus
11104.0,sodha,soda,212,kamus
11105.0,sodhu,sendok .,212,kamus
11106.0,dhu-sodhu,penyendok,212,kamus
11107.0,nyodu,menyendok .,212,kamus
11108.0,sodhuk,tanduk,212,kamus
11109.0,dhuk-sodhuk,penanduk,212,kamus
11110.0,nyodhuk,menanduk.,212,kamus
11111.0,soga,"sebangsa tumbuh-tumbuhan yang dijadikan pemerah kain, soga",212,kamus
11112.0,nyoga,memerah skain dengan soga.,212,kamus
11113.0,soga',"gagah, tampan, indah terlihat.",212,kamus
11114.0,sogi,kaya,212,kamus
11115.0,masogi,mengayakan,212,kamus
11116.0,gi-masogi,berlaku seperti orang kaya.,212,kamus
11117.0,sogo',suap,212,kamus
11118.0,go'-sogo',"penyuap, penyogok",212,kamus
11119.0,nyogo',menyuap.,212,kamus
11120.0,sogu I,suguh,212,kamus
11121.0,nyogu,menyuguhkan,212,kamus
11122.0,soguwan,"suguhan, apa yang disuguhkan.",212,kamus
11123.0,sogu II,"dorong, sorong",212,kamus
11124.0,nyogu,mendorong kayu bakar ke dalam tungku supaya api lebih dapat berkobar.,212,kamus
11125.0,soguk,"tanduk,",212,kamus
11126.0,guk-soguk,penanduk,212,kamus
11127.0,nyoguk,menanduk.,212,kamus
11128.0,sojjin,sujen,212,kamus
11129.0,jin-sojjin,penyujen,212,kamus
11130.0,asojjin,bersujen,212,kamus
11131.0,nyojjin,menyujen.,212,kamus
11132.0,sojud,sujud,212,kamus
11133.0,jud-sojud,tempat bersujud,212,kamus
11134.0,asojud,bersujud,212,kamus
11135.0,nyojudi,menyujudi,212,kamus
11136.0,pasojudan,"tempat bersudjud, tempat bersembahyang.",212,kamus
11137.0,soka' I,"mau, suka",212,kamus
11138.0,ka'-soka',"mana suka, sesuka hati",212,kamus
11139.0,nyoka'e,menyukai,212,kamus
11140.0,kasokan,mau  .,212,kamus
11141.0,kasoka'an,kesukaan,213,kamus
11142.0,ka'-soka'anna,kegemarannya,213,kamus
11143.0,kan-kasokananna,kegemarannya .,213,kamus
11144.0,soka' II,tertawa  .,213,kamus
11145.0,sokel,tunduk,213,kamus
11146.0,nyokel,menunduk dalam-dalam .,213,kamus
11147.0,sokem,menutup muka dan mengarahkannya ke bawah.,213,kamus
11148.0,soker,"tak saling menyapa, siwaan .",213,kamus
11149.0,sokkla,asli .,213,kamus
11150.0,sokklat I,coklat,213,kamus
11151.0,sokkladan,lebih coklat,213,kamus
11152.0,klat-sokkladan,yang paling coklat.,213,kamus
11153.0,sokklat II,penganan dari coklat.,213,kamus
11154.0,sokkor,syukur,213,kamus
11155.0,asokkor,bersyukur,213,kamus
11156.0,nyokkore,mensyukuri.,213,kamus
11157.0,sokma,sukma.,213,kamus
11158.0,soko I,kaki,213,kamus
11159.0,ko-soko,yang dianggap sebagai kaki,213,kamus
11160.0,asoko,berkaki,213,kamus
11161.0,soko tanang,"kaki tangan, komplot",213,kamus
11162.0,soko II,setengah rupiah.,213,kamus
11163.0,sokon,sukun.,213,kamus
11164.0,sokong,sokong,213,kamus
11165.0,nyokong,menyokong.,213,kamus
11166.0,solak,memberi jauh lebih banyak dari yang diminta.,213,kamus
11167.0,solam,"sulam, renda",213,kamus
11168.0,asolam,"bersulam, berenda",213,kamus
11169.0,nyolam,"menyulam, merenda.",213,kamus
11170.0,solap I,silau,213,kamus
11171.0,lap-solap,yang menyilaukan,213,kamus
11172.0,masolap,menyilaukan.,213,kamus
11173.0,solap II,sulap,213,kamus
11174.0,sanolap,sulap,213,kamus
11175.0,asanolap,"bermain sulap, bersulap",213,kamus
11176.0,nyolap,menyulap.,213,kamus
11177.0,sole,tidak teratur dlm sebaris .,213,kamus
11178.0,soleng,suling,213,kamus
11179.0,nyoleng,bermain/meniup suling.,213,kamus
11180.0,solet,sangat kikir.,213,kamus
11181.0,solet,"bakar, sulut sundut",213,kamus
11182.0,let-solet,penyala,213,kamus
11183.0,nyolet,"menyalakan, menyulut, menyundut .",213,kamus
11184.0,solo I,suluh,213,kamus
11185.0,asolo,bersuluh,213,kamus
11186.0,nyolowe,menerangi dengan suluh.,213,kamus
11187.0,solo II,masak di pohon .,213,kamus
11188.0,solop,jatuh,213,kamus
11189.0,tasolop,terjatuh dengan kepala lebih dulu,213,kamus
11190.0,matasolop,menjatuhkan dengan kepala lebih dulu.,213,kamus
11191.0,solor,"ulur, tambahan unt memanjangkan",213,kamus
11192.0,lor-solor,pengulur,213,kamus
11193.0,nyolor,mengulur.,213,kamus
11194.0,solsol,memasukkan makanan cepat-cepat ke mulut dengan tdk ada henti-hentinya.,213,kamus
11195.0,soltok,telan bulat-bulat,213,kamus
11196.0,nyoltok,menelan bulat-bulat.,213,kamus
11197.0,soma,kepala keluarga .,213,kamus
11198.0,somaja,janji,213,kamus
11199.0,asomaja,berjanji.,213,kamus
11200.0,asomaja'an,berjanji.,213,kamus
11201.0,somattra,sumatra .,213,kamus
11202.0,sombajang,sembahyang,213,kamus
11203.0,asombajang,bersembahyang,213,kamus
11204.0,nyombajange,menyembahyang,213,kamus
11205.0,sombajang sonnat,sembahyang sunah .,214,kamus
11206.0,sombang,sumbang,214,kamus
11207.0,bang-sombang,"penyumbang , apa yang disumbangkan",214,kamus
11208.0,asombangan,menyumbang bersama-sama,214,kamus
11209.0,nyombang,menyumbang.,214,kamus
11210.0,sombar,sesumbar,214,kamus
11211.0,asasombar,bersesumbar.,214,kamus
11212.0,somber,sumber mata air,214,kamus
11213.0,asomber,bersumber,214,kamus
11214.0,nyomber,"menyumber, keluar air dari sumber.",214,kamus
11215.0,sombi,"umbi, inti.",214,kamus
11216.0,sombong,sombong:,214,kamus
11217.0,nyombongngagi,menyombongkan,214,kamus
11218.0,bong-masombong,berlagak sombong.,214,kamus
11219.0,sombu,sumbu,214,kamus
11220.0,nyombuwi,"menyumbui, memasangkan/memberi sumbu.",214,kamus
11221.0,sombung,mendahului dlm antrian.,214,kamus
11222.0,somet,"bakar, sulut, sundut",214,kamus
11223.0,met-somet,penyala,214,kamus
11224.0,nyomet,"menyalakan, menyulut, menyundut .",214,kamus
11225.0,somor,sumur,214,kamus
11226.0,mor-somoran,yang menyerupai sumur,214,kamus
11227.0,somor tanto,sumur tua yg tidak diketahui siapa yang membuatnya .,214,kamus
11228.0,sompa,sumpah,214,kamus
11229.0,asompa,bersumpah,214,kamus
11230.0,nyompa,menyumpah,214,kamus
11231.0,sompek,"susah, ruwat karena mengalami kesulitan",214,kamus
11232.0,masompek,"meruwatkan, menyulitkan.",214,kamus
11233.0,sompet,sumbat,214,kamus
11234.0,pet-sonpet,penyumbat,214,kamus
11235.0,asompet,bersumbat,214,kamus
11236.0,nyompet,menyumbat,214,kamus
11237.0,tasompet,tersumbat.,214,kamus
11238.0,somsom,sumsum.,214,kamus
11239.0,asomsom,bersumsum.,214,kamus
11240.0,sonar,sinar,214,kamus
11241.0,asonar,bersinar,214,kamus
11242.0,nyonar,nenyinar.,214,kamus
11243.0,sondel,sundal pelacur,214,kamus
11244.0,nyondel,"melacurkan diri, menjadi pelacur.",214,kamus
11245.0,sondeng,aliran air sungai yang mengalir balik .,214,kamus
11246.0,sondep,sakit tulang punggung..,214,kamus
11247.0,sondha,sunda.,214,kamus
11248.0,songar,"sombong, pongah, angkuh",214,kamus
11249.0,nyongar,"bercakap dengan angkuh, berpongah diri.",214,kamus
11250.0,songay,sungai,214,kamus
11251.0,asongay,menjadi/timbul sungai baru.,214,kamus
11252.0,songennep,sumenep .,214,kamus
11253.0,songguy,junjung,214,kamus
11254.0,asongguy,bergendongan/berjunjung di kepala,214,kamus
11255.0,nyongguy,menggendong/menjunjung di kepala.,214,kamus
11256.0,songka',buka,214,kamus
11257.0,nyongka',membuka sebagian.,214,kamus
11258.0,songkan,sakit   .,214,kamus
11259.0,songkar,bongkar,214,kamus
11260.0,nyongkar,membongkar dengan tanduk linggis dsb.,214,kamus
11261.0,songkel,"sisip ,",214,kamus
11262.0,asongkel,bersenjata yang diselipkan/disisipkan di pinggang,214,kamus
11263.0,nyongkel,membawa senjata tajam yang diselipkan di pinggang.,214,kamus
11264.0,songkem,sungkem,214,kamus
11265.0,kem-songkem,sesuatu yang diserahkan sebagai persembahan,214,kamus
11266.0,nyongkem,"menyembahkan dengan mencium lutut, menyungkem",214,kamus
11267.0,panyongkem,persembahan.,214,kamus
11268.0,songko',kopiah,214,kamus
11269.0,asongko',berkopiah,215,kamus
11270.0,nyongko'e,memberi/memasangkan kopiah.,215,kamus
11271.0,songlot,kelupas tentang kulit),215,kamus
11272.0,lot-songlot,pengelupas,215,kamus
11273.0,asonglot,terkelupas,215,kamus
11274.0,nyonglot,menguliti .,215,kamus
11275.0,songot,misai,215,kamus
11276.0,ngot-songot,yang menyerupai misai,215,kamus
11277.0,asongot,bermisai,215,kamus
11278.0,nyongodi,memberi misai.,215,kamus
11279.0,songsang,jungkir balik,215,kamus
11280.0,asongsang,terletak dengan berjungkir balik,215,kamus
11281.0,nyongsang,berjungkir balik,215,kamus
11282.0,manyongsang,menjungkirbalikkan.,215,kamus
11283.0,songsot,kurus,215,kamus
11284.0,nyongsodi,menjadi lebih kurus.,215,kamus
11285.0,sonnat I,sunat,215,kamus
11286.0,nat-sonnat,penyunat,215,kamus
11287.0,asonat,bersunat,215,kamus
11288.0,nyonnat,menyunat,215,kamus
11289.0,tokang sonnat,tukang sunat,215,kamus
11290.0,sonnat II,"sunah, sonnat",215,kamus
11291.0,bajang sonnat,"sembahyang sunah,",215,kamus
11292.0,salat sonnat,sembahyang sunah,215,kamus
11293.0,sono',suruk :,215,kamus
11294.0,no'-sono',tempat menyuruk,215,kamus
11295.0,nyono',"menyuruk, masuk ke dalam kolong.",215,kamus
11296.0,sonson,kukus,215,kamus
11297.0,nyonson,mengukus .,215,kamus
11298.0,sontor I,tubruk,215,kamus
11299.0,nyontor,"melanggar, menubruk.",215,kamus
11300.0,sontor II,memborong semuanya tanpa memilih mana yang besar ataupun yang kecil,215,kamus
11301.0,so'on I,junjung di atas kepala,215,kamus
11302.0,on-so'on,alas kepala,215,kamus
11303.0,nyo'on,"menjunjung, membawa sesuatu di kepala.",215,kamus
11304.0,so'on II,minta,215,kamus
11305.0,nyo'on,"meminta, memohon",215,kamus
11306.0,kaso'on,terima kasih,215,kamus
11307.0,sop,sop sebangsa sayur yang berkuah banyak,215,kamus
11308.0,ngessop,membuat sop.,215,kamus
11309.0,sopaja,supaya.,215,kamus
11310.0,sopak,cemara,215,kamus
11311.0,pak-sopak,"cemara-cemara, yang dijadikan sebagai cemara",215,kamus
11312.0,asopak,memakai cemara,215,kamus
11313.0,nyopagi,memakaikan cemara.,215,kamus
11314.0,sopenna,mimpi,215,kamus
11315.0,asopenna,bermipi  .,215,kamus
11316.0,sopir,"supir, pengemudi",215,kamus
11317.0,asopiri,mengemudikan,215,kamus
11318.0,nyopir,bekerja sebagai supir,215,kamus
11319.0,nyopiri,"menjadi supir, mengemudikan mobil.",215,kamus
11320.0,sora,asyura .,215,kamus
11321.0,sorak,sorak,215,kamus
11322.0,asorak,bersorak,215,kamus
11323.0,nyorak,menyorak,215,kamus
11324.0,rak-soragan,bersorak sorai.,215,kamus
11325.0,sorang,sendiri,215,kamus
11326.0,kasorang,"sendirian, sendirian saja.",215,kamus
11327.0,sorat,surat,215,kamus
11328.0,asoradan,menyurat,215,kamus
11329.0,nyoradi,"menyurati, mengirimkan surat",215,kamus
11330.0,rat-soradan,saling berkirim surat,215,kamus
11331.0,sorat budhek,"surat kaleng,",215,kamus
11332.0,sorat dagang,surat dagang,216,kamus
11333.0,sorat katerrangan,surat keterangan,216,kamus
11334.0,sorat parjanjiyan,surat perjanjian,216,kamus
11335.0,sorat potosan,surat putusan,216,kamus
11336.0,sorbaja,surabaya .,216,kamus
11337.0,sorem,"suram, tidak terang",216,kamus
11338.0,nyoreme,menjadikan suram.,216,kamus
11339.0,sorkot,seret,216,kamus
11340.0,kot-sorkot,penyeret,216,kamus
11341.0,nyorkot,menyeret dengan kaki.,216,kamus
11342.0,soro,"suruh,",216,kamus
11343.0,ro-soro,"pesuruh, suruhan, apa yang disuruhkan",216,kamus
11344.0,asorowan,mengirimkan pesuruh/suruhan,216,kamus
11345.0,nyoro,menyuruh,216,kamus
11346.0,nyorowagi,menyuruhkan untuk membuatkan,216,kamus
11347.0,panyoro,penyuruh,216,kamus
11348.0,pasoro,pesuruh.,216,kamus
11349.0,soro' I,bocor.,216,kamus
11350.0,soro' II,sumber air darurat di pinggir sungai.,216,kamus
11351.0,sorok I,"sorong, dorong",216,kamus
11352.0,rok-sorok,"pendorong, penyorong",216,kamus
11353.0,nyorok,"menyorong, mendorong",216,kamus
11354.0,rok-sorogan,laci .,216,kamus
11355.0,sorok II,kunci,216,kamus
11356.0,asorok,berkunci,216,kamus
11357.0,nyorok,mengunci.,216,kamus
11358.0,sorong,"sorong, dorong",216,kamus
11359.0,rong-sorong,pendorong,216,kamus
11360.0,nyorong,"menyorong, mendorong.",216,kamus
11361.0,sorop,"masuk, terbenam, surup, susup",216,kamus
11362.0,kasoroban,"kesurupan, kemasukan setan",216,kamus
11363.0,sorot I,"undur, surut .",216,kamus
11364.0,rot-sorot,undur-undur,216,kamus
11365.0,nyorot,mundur,216,kamus
11366.0,manyorot,mengundurkan,216,kamus
11367.0,ajuwal nyorot,menjual dgn harga /lebih rendah dr harga pembelian.,216,kamus
11368.0,sorot II,"sorot, pancar",216,kamus
11369.0,nyorot,menyorot,216,kamus
11370.0,soroy,sisir,216,kamus
11371.0,asoroy,"bersisir, menyisir.",216,kamus
11372.0,nyoroy,menyisiri/-kan.,216,kamus
11373.0,sosiyal,sosial.,216,kamus
11374.0,soso,"susu, buah dada, payu dara",216,kamus
11375.0,asoso,berpayu dara,216,kamus
11376.0,nyoso,menyusu,216,kamus
11377.0,nyosowe,menyusui,216,kamus
11378.0,soso',"uang kembali, susuk",216,kamus
11379.0,so-soso',penyusuk,216,kamus
11380.0,nyoso',menambah uang,216,kamus
11381.0,nyoso'e,memberikan uang yang berlebih .,216,kamus
11382.0,sosol,susul,216,kamus
11383.0,asosolan,mengirimkan menyusul.,216,kamus
11384.0,nyosol,menyusul.,216,kamus
11385.0,soson,susun,216,kamus
11386.0,asoson,bersusun,216,kamus
11387.0,nyoson,menyusun,216,kamus
11388.0,sosop,"surup, susup",216,kamus
11389.0,nyosop,menyusup.,217,kamus
11390.0,kasosoban,"kesurupan, kemasukan setan.",217,kamus
11391.0,sossa,susah,217,kamus
11392.0,asossa'an,berkesusahan,217,kamus
11393.0,nyossae,menyusahkan.,217,kamus
11394.0,sosso,menjadi keras/tebal .,217,kamus
11395.0,sosso',serok,217,kamus
11396.0,so'-sosso',penyerok,217,kamus
11397.0,nyosso',menyerok.,217,kamus
11398.0,sothel,jepit api,217,kamus
11399.0,thel-sothel,yang dijadikan jepit api,217,kamus
11400.0,nyothel,menjepit .,217,kamus
11401.0,sothok,dorong,217,kamus
11402.0,thok-sothok,pendorong,217,kamus
11403.0,nyothok,mendorong.,217,kamus
11404.0,soto,soto,217,kamus
11405.0,nyoto,menyoto .,217,kamus
11406.0,sotsot,membasahi rambut dengan telunjuk yang diusap-usapkan pada kulit kepala.,217,kamus
11407.0,sottra,sutera.,217,kamus
11408.0,sowak,sobek besar,217,kamus
11409.0,nyowak,menyobek besar,217,kamus
11410.0,sowagan,bunyi seperti tersobek.,217,kamus
11411.0,sowasa,suasa .,217,kamus
11412.0,sower,tukik,217,kamus
11413.0,nyower,menukik.,217,kamus
11414.0,spirtus,spiritus.,217,kamus
11415.0,spiyun,"spion, mata-mata .",217,kamus
11416.0,sputnik,sputnik.,217,kamus
11417.0,stadion,"stadion, gelanggang olah raga.",217,kamus
11418.0,stensil,stensil,217,kamus
11419.0,nyatensil,menstensil.,217,kamus
11420.0,storking,lampu stormking.,217,kamus
11421.0,sultan,sultan.,217,kamus
11422.0,suntik,suntik,217,kamus
11423.0,tik-suntik,penyuntik,217,kamus
11424.0,asuntik,bersuntik,217,kamus
11425.0,nyuntik,menyuntik.,217,kamus
11426.0,surban,surban,217,kamus
11427.0,asurban,bersurban,217,kamus
11428.0,nyurbani,memakaikan surban.,217,kamus
11429.0,surut,menderu .,217,kamus
11430.0,surve,"survai, penelitian lapangan .",217,kamus
11431.0,susu,"susu, melek .",217,kamus
11432.0,su'un,soun .,217,kamus
11433.0,suwap I,panas yang menyesakkan.,217,kamus
11434.0,suwap II,"suap, sogok",217,kamus
11435.0,wap-suwap,"sesuatu yang disuapkan, penyuap",217,kamus
11436.0,nyuwap,"menyuap, menyogok",217,kamus
11437.0,suwara,suara,217,kamus
11438.0,asuwara,bersuara .,217,kamus
11439.0,suwarga,surga,217,kamus
11440.0,suwasta,"swasta, partikelir.",217,kamus
11441.0,suwet,kerat,217,kamus
11442.0,nyuwet,"mengerat, mencungkil .",217,kamus
11443.0,suwur,"terkenal, tersohor.",217,kamus
11444.0,ta',"tak, tidak",218,kamus
11445.0,ta'al,siwalan.,218,kamus
11446.0,taala,maha mulia allah/tuhan .,218,kamus
11447.0,taat,taat,218,kamus
11448.0,ataadi,mentaati,218,kamus
11449.0,naadi,mentaati.,218,kamus
11450.0,tabang,kejar,218,kamus
11451.0,nabang,mengejar,218,kamus
11452.0,bang-tabangan,kejar-kejaran.,218,kamus
11453.0,tabar I,tawar,218,kamus
11454.0,nabari,"menawari, menghilangkan racun.",218,kamus
11455.0,tabar II,tawar tentang dagangan),218,kamus
11456.0,nabar,menawar,218,kamus
11457.0,matabar,menawarkan.,218,kamus
11458.0,tabar IV,"tawar, tidak dimasak .",218,kamus
11459.0,tabar V,manwarkan dengan maksud mempersilakan .,218,kamus
11460.0,tabas,tawas.,218,kamus
11461.0,tabblet,"tablet, pil.",218,kamus
11462.0,tabbra',"taberak, langgar tubruk",218,kamus
11463.0,nabbra',"menaberak, melanggar, menubruk",218,kamus
11464.0,tabbra'an,"taberakan, tubrukan.",218,kamus
11465.0,tabbu,tabuh,218,kamus
11466.0,bu-tabbu,penabuh,218,kamus
11467.0,nabbu,"menabuh, bermain gamelan",218,kamus
11468.0,tabbuwan,"tabuhan, gamelan",218,kamus
11469.0,atabbuwan,menabuh-nabuh seperti menabuh gamelan.,218,kamus
11470.0,tabbuk,gebuk,218,kamus
11471.0,buk-tabbuk,penggebuk,218,kamus
11472.0,nabbuk,menggebuk.,218,kamus
11473.0,matabbuk,menggebuk.,218,kamus
11474.0,tabiat,"tabiat, fiil, perangai",218,kamus
11475.0,atabiat,"bertabiat, berfiil.",218,kamus
11476.0,tabib,tabib.,218,kamus
11477.0,tabing,dinding gedek,218,kamus
11478.0,nabinge,"memberi diding gedek, mendindingi dengan gedek.",218,kamus
11479.0,tabu',perut,218,kamus
11480.0,atabu',berperut gendut,218,kamus
11481.0,tabu'na todhi',bagian pisau yang tajam,218,kamus
11482.0,tabun,"batas sawah, galangan .",218,kamus
11483.0,tabung,sambung,218,kamus
11484.0,bung-tabung,penyambung,218,kamus
11485.0,nabung,menyambung.,218,kamus
11486.0,tabur,tabur,218,kamus
11487.0,bur-tabur,apa yang ditaburkan,218,kamus
11488.0,ataburan,bertaburan,219,kamus
11489.0,nabur,menabur.,219,kamus
11490.0,tabuy,serak,219,kamus
11491.0,atabuyan,berserakan,219,kamus
11492.0,nabuy,jatuh berserakan.,219,kamus
11493.0,taccek,tancap,219,kamus
11494.0,cek-taccek,penancap,219,kamus
11495.0,naccek,tertancap,219,kamus
11496.0,manaccek,menancapkan.,219,kamus
11497.0,tacer,"tanda, batas",219,kamus
11498.0,cer-tacer,penanda batas,219,kamus
11499.0,nacerre,memberikan tanda batas.,219,kamus
11500.0,tadha I,"lepek, leper piring kecil utnuk alas cangkir/gelas)",219,kamus
11501.0,atadha,beralas dengan lepek,219,kamus
11502.0,nadhai,memberi alas lepek.,219,kamus
11503.0,tadha II,tadah,219,kamus
11504.0,dha-tadha,penadah,219,kamus
11505.0,nadha,menadah,219,kamus
11506.0,taradha,tadah,219,kamus
11507.0,naradha,"menadah, menadahkan tangan.",219,kamus
11508.0,tadha',"habis, tak ada",219,kamus
11509.0,matadha',menghabiskan,219,kamus
11510.0,katadha'an,kematian,219,kamus
11511.0,tadha' eddhussa,"tak ada kamusnya, tak masuk hitungan",219,kamus
11512.0,tae,"tahi, berak",219,kamus
11513.0,atae,berberak,219,kamus
11514.0,ataeyan,mencret,219,kamus
11515.0,matae,memberakkan,219,kamus
11516.0,tael,tahil .,219,kamus
11517.0,tagen I,tahan,219,kamus
11518.0,gen-tagen,penahan,219,kamus
11519.0,nagenne,"menahan, memegang erat-erat.",219,kamus
11520.0,tagen II,tahan uji.,219,kamus
11521.0,tager,"gegar, guncang",219,kamus
11522.0,nageri,"menggegarkan, mengguncangkan",219,kamus
11523.0,matager,"menggegerkan, mengguncangkan.",219,kamus
11524.0,tages,"tegas, hebat .",219,kamus
11525.0,tagi I,tagih,219,kamus
11526.0,nagi,menagih .,219,kamus
11527.0,tagi II,"ingin, suka, sekali",219,kamus
11528.0,katagiyan,"ketagihan, merasa ingin, merasa suka sekali .",219,kamus
11529.0,tahan,tahan,219,kamus
11530.0,han-tahan,penahan,219,kamus
11531.0,nahan,menahan,219,kamus
11532.0,tahanan,"tahanan, yang ditahan",219,kamus
11533.0,tahlil,tahlil,219,kamus
11534.0,a tahlil,"bertahlil, menyebut nama tuhan",219,kamus
11535.0,nahlili,mentahlilkan untuk memohonkan ampun dari tuhan.,219,kamus
11536.0,tahu,tahu .,219,kamus
11537.0,taja',tarik,219,kamus
11538.0,ja-taja',penarik,219,kamus
11539.0,naja',"menarik, menghela.",219,kamus
11540.0,tajem,tajam,219,kamus
11541.0,najeme,"menajamkan, mempertajam",219,kamus
11542.0,matajem,"menajamkan, mempertajam.",219,kamus
11543.0,taji,"taji, jalu buatan",219,kamus
11544.0,ataji'i,memberi taji.,219,kamus
11545.0,tajin,bubur,219,kamus
11546.0,najin,membuat bubur,219,kamus
11547.0,takabbur,tekebur.,219,kamus
11548.0,takao,penyakit raja singa.,219,kamus
11549.0,takbir,takbir seruan kepada tuhan),219,kamus
11550.0,atakbir,bertakbir.,219,kamus
11551.0,takdir,takdir .,219,kamus
11552.0,taker I,takar,220,kamus
11553.0,ker-taker,penakar,220,kamus
11554.0,naker,menakar.,220,kamus
11555.0,taker II,"takir, pincuk",220,kamus
11556.0,naker,"menakir, memincuk.",220,kamus
11557.0,taklek I,gugurnya talak dengan perjanjian,220,kamus
11558.0,naklek,menalak/mencerai dengan perjanjian.,220,kamus
11559.0,taklek II,menanyakan dg jawaban yg dpt dipertanggungjawabkan.,220,kamus
