no,Madura,Indonesia,hal,buku kelas
2320.0, Kakè arapa ma' ta' endâ' ka engko' Ka'.,Kamu kenapa kok tidak mau padaku Kak.,113,Novel Èsarepo Bèncong
2321.0,Engko' bisa mabhunga ka kakè Ka'.,Aku bisa membahagiakanmu Kak.,113,Novel Èsarepo Bèncong
2322.0,"Makè engko' dâgghi'ta'parabân, engko' pagghun arassa parabân Ka'.","Meskipun aku nanti tidak perawan, aku tetap merasa perawan Kak.",113,Novel Èsarepo Bèncong
2323.0,Ta' rapa mon kakè ta' alakowa Ka'.,Tidak apa-apa kalau kamu tidak bekerja Kak.,113,Novel Èsarepo Bèncong
2324.0,"Maju abangon toko, dhina engko' sè nyarèya biyaya ghâbây abangun tokona jiyâ.","Ayo bangun toko, biar aku yang mencarikan biaya untuk membangun tokonya itu.",113,Novel Èsarepo Bèncong
2325.0,Maya ngoca' ta' sambi mèkkèr.,Maya berkata tidak sambil berpikir.,113,Novel Èsarepo Bèncong
2326.0,Suroso ghun gu'-onggu'ân.,Suroso hanya mengangguk-angguk.,113,Novel Èsarepo Bèncong
2327.0,Suroso ta' partajhâ ka Muna sè ngoca' tadâ' parabânna pagghun aassa parabân.,Suroso tidak percaya pada Muna yang berkata tidak ada perawannya tetap merasa perawan.,113,Novel Èsarepo Bèncong
2328.0,Pagghun kala ka rassana Maya.,Tetap kalah pada rasanya Maya.,113,Novel Èsarepo Bèncong
2329.0,Parabân sa omorra.,Perawan seumurannya.,113,Novel Èsarepo Bèncong
2330.0,Tadá' rèng binè' tada'parabânna arassa parabân.,Tidak ada perempuan tidak ada perawannya merasa perawan.,113,Novel Èsarepo Bèncong
2331.0,Poko' engko' ta' amantana bi' kakè Lè'Suroso amettak sambi apamèdhân molè.,Pokoknya aku tidak akan menikah denganmu Dik. Suroso menjawab sambil berpamitan pulang.,114,Novel Èsarepo Bèncong
2332.0,Muna pagghun nangès neng budiyân.,Muna tetap menangis di belakang.,114,Novel Èsarepo Bèncong
2333.0,Tada' rèng tao.,Tidak ada orang tahu.,114,Novel Èsarepo Bèncong
2334.0,Muna langsong entar ka kamarra.,Muna langsung pergi ke kamarnya.,114,Novel Èsarepo Bèncong
2335.0,Muna lakar la sengaja ta' ngamalâ ka rèng towana jhâ' Suroso ta' cndâ'amantan.,Muna memang sudah sengaja tidak berpesan pada orang tuanya bahwa Suroso tidak ingin menikah.,114,Novel Èsarepo Bèncong
2336.0,Muna mèkkèrra rèng towana Suroso rèya pagghun amaksa Suroso amantan bi' dhibi'en.,Muna berpikirnya orang tuanya Suroso ini tetap akan memaksa Suroso menikah dengan dirinya.,114,Novel Èsarepo Bèncong
2337.0,Tapè nyatana cnjâ'.,Tapi nyatanya nanti.,114,Novel Èsarepo Bèncong
2338.0,Suroso buru dâri romana bâkto mantanna èmola'enna lagghu'.,Suroso lari dari rumahnya waktu pernikahannya dimulainya besok.,114,Novel Èsarepo Bèncong
2339.0,Buru ka romana Maya.,Lari ke rumahnya Maya.,114,Novel Èsarepo Bèncong
2340.0,Maya la senneng polè polana sèr-sèrenna dateng polè.,Maya sudah senang lagi karena pacarnya datang lagi.,114,Novel Èsarepo Bèncong
2341.0,Suroso buru ngangghuy alasan akemmèya.,Suroso lari memakai alasan kencing.,114,Novel Èsarepo Bèncong
2342.0,Bâkto jiyâ tada' rèng jâgâ.,Waktu itu tidak ada orang jaga.,114,Novel Èsarepo Bèncong
2343.0,Biyasana mon Suroso apamèdhân akemmèya pagghun bâdâ rèng sè nyâgâ.,Biasanya kalau Suroso berpamitan kencing tetap ada orang yang menjaga.,114,Novel Èsarepo Bèncong
2344.0,Suroso langsong angajâk Maya buru.,Suroso langsung mengajak Maya lari.,114,Novel Èsarepo Bèncong
2345.0,Sakèrana tada'rèng sè tao ka rèng kaduwâ jiyâ jhâ aburu.,Sekiranya tidak ada orang yang tahu pada kedua orang itu bahwa lari.,114,Novel Èsarepo Bèncong
2346.0,Suroso èkèbâ ka kampong sè lakar kennengnganna rèng congbèncong.,Suroso dibawa ke kampung yang memang tempatnya orang banci-banci.,114,Novel Èsarepo Bèncong
2347.0,Sènga'pondhughânna rèng bèncong.,Seperti pondoknya orang banci.,114,Novel Èsarepo Bèncong
2348.0,Neng kampong jiyâ ghenna'kabbhi kalakowanna rèng bèncong.,Di kampung itu lengkap semua kelakuan orang banci.,114,Novel Èsarepo Bèncong
2349.0,"Bâdâ sè dhâddhi Mudhin,bâdâ sè dhâddhi ustat, bi bâdâ kalèbunna kèya.","Ada yang menjadi Modin, ada yang menjadi ustad, dan ada kepala desanya juga.",114,Novel Èsarepo Bèncong
2350.0,Ta' nyangka jhâ' bâdâ'â kampong kennengnganna rèng bencong.,Tidak menyangka bahwa ada kampung tempatnya orang banci.,114,Novel Èsarepo Bèncong
2351.0,Suroso èajhâk akabin bi' Maya.,Suroso diajak menikah oleh Maya.,114,Novel Èsarepo Bèncong
2352.0,Èngonjhângaghi Mudhin bi' Maya.,Diundangkan Modin oleh Maya.,114,Novel Èsarepo Bèncong
2353.0,Mudhin jiyâ lakar lambâ la marè dhâddhi bèncong.,Modin itu memang dulu sudah pernah menjadi banci.,114,Novel Èsarepo Bèncong
2354.0,"Kèn la ambu, polana omorra la towa.","Tapi sudah berhenti, karena umurnya sudah tua.",114,Novel Èsarepo Bèncong
2355.0,Saher mèlè dhâddhi Mudhin neng kampong Bangkong polana dhâddhi Mudhin èlowar ta' èkend ấè bi' rèng kampong laèn.,Saher memilih menjadi Modin di kampung Bangkong karena menjadi Modin di luar tidak dikehendaki oleh orang kampung lain.,114,Novel Èsarepo Bèncong
2356.0,Dhâddhi panyakèt neng kampong koca'en.,Menjadi penyakit di kampung katanya.,115,Novel Èsarepo Bèncong
2357.0,Ahèrra Saher dhâddhi Mudhin neng kampong Bangkong sè bânnya'bèncongnga.,Akhirnya Saher menjadi Modin di kampung Bangkong yang banyak bancinya.,115,Novel Èsarepo Bèncong
2358.0,Ta' osa apamèdhân.,Tidak usah berpamitan.,115,Novel Èsarepo Bèncong
2359.0,Acara kabin la marè.,Acara nikah sudah selesai.,115,Novel Èsarepo Bèncong
2360.0,Suroso bi' Maya akabin essa neng kampong Bangkong.,Suroso dan Maya menikah sah di kampung Bangkong.,115,Novel Èsarepo Bèncong
2361.0,Kabânnya'an neng kampong Bangkong jiyâ bânnya' rèng sè alakè binè.,Kebanyakan di kampung Bangkong itu banyak orang yang bersuami istri.,115,Novel Èsarepo Bèncong
2362.0,"Bâdâ sèngoca' ta' terro andi'â ana' polana tako' bumè rèya rosak ragara ana' sè èlahèraghi, bâdâ kèya sè alasan polana rèng binè' ta' bisa mabhunga rèng lakè' bâkto amaèn neng kamar, ta' sènga'bèncong bisa mabhunga.","Ada yang berkata tidak ingin punya anak karena takut bumi ini rusak gara-gara anak yang dilahirkan, ada juga yang alasan karena perempuan tidak bisa membahagiakan lelaki waktu bermain di kamar, tidak seperti banci bisa membahagiakan.",115,Novel Èsarepo Bèncong
2363.0,Arassa parabân sa omorra.,Terasa perawan seumurannya.,115,Novel Èsarepo Bèncong
2364.0,Tamaso' Suroso sè alasan dâyyâ kèya.,Termasuk Suroso yang alasan begitu juga.,115,Novel Èsarepo Bèncong
2365.0,"Kabânnya'an rèng lakè' sè marè abinè bì' bèncong jiyâtadâ' sè alakowa, sabnè'en kabbhi sè alako.","Kebanyakan lelaki yang selesai beristri dengan banci itu tidak ada yang bekerja, istrinya semua yang bekerja.",115,Novel Èsarepo Bèncong
2366.0,"Sè amerri' pèssè sèèkakana, ghâbây pèssèna bâlânjhâna, poko' la orosan kaodi'ân sabinè'en kabbhi sè merri'.","Yang memberi uang yang dimakan, untuk uang belanjanya, pokoknya urusan kehidupan istrinya semua yang memberi.",115,Novel Èsarepo Bèncong
2367.0,Salakè' ghun NyangDungSorkenyang tèdung kasor lako rèsaarèna.,Suaminya hanya NyangDungSorkenyang tidur kasur kerja kesehariannya.,115,Novel Èsarepo Bèncong
2368.0,Sajân ka nyaman bi' rèng lakè' sèsengka'an alako.,Semakin nyaman bagi lelaki yang malas bekerja.,115,Novel Èsarepo Bèncong
2369.0,Rèng towana Suroso ta' tao jhâ' Suroso marè akabin bi'Maya.,Orang tuanya Suroso tidak tahu bahwa Suroso selesai menikah dengan Maya.,115,Novel Èsarepo Bèncong
2370.0,Taona karo rèng kaduwâ jiyâ èlang bâkto èsarè neng romana Maya.,Tahunya hanya kedua orang itu hilang waktu dicari di rumahnya Maya.,115,Novel Èsarepo Bèncong
2371.0,Rèng towana sè nyarè bâkto mantanna.,Orang tuanya yang mencari waktu pernikahannya.,115,Novel Èsarepo Bèncong
2372.0,"Tamoy la bânnya' dâteng, pas mantan lakè'en ta' dâteng.","Tamu sudah banyak datang, lalu pengantin lelakinya tidak datang.",115,Novel Èsarepo Bèncong
2373.0,"Rèng towana Suroso todus ka tamoy, tamoy sè èonjhâng mantan binè' bi'onjhângan sè dâri dhibi'en.","Orang tuanya Suroso malu pada tamu, tamu yang diundang pengantin perempuan dan undangan yang dari dirinya.",115,Novel Èsarepo Bèncong
2374.0,"Rèng towana Suroso arassa ta'andi'mowa bâkto tamoy angrong-ngong kabbhi, molè tongsèttong.","Orang tuanya Suroso merasa tidak punya muka waktu tamu berbisik-bisik semua, pulang satu-satu.",115,Novel Èsarepo Bèncong
2375.0,Sènyama Muna la ta' temmo ron-sakaronna jhâ'dâ'râmma ghârâssana èghi-naghi bâkto mantan para èmola'enna.,Yang namanya Muna sudah tidak karu-karuan bagaimana rasanya ditinggal-tinggal waktu pernikahan hampir dimulainya.,116,Novel Èsarepo Bèncong
2376.0,Muna ta' kalowaran dâlem kamarra.,Muna tidak keluar dari dalam kamarnya.,116,Novel Èsarepo Bèncong
2377.0,Todus ka ca-kancana sè amaèna kalowar.,Malu pada teman-temannya yang bermainnya keluar.,116,Novel Èsarepo Bèncong
2378.0,"War-kalowarra palèng la kalowar ka dâpor, ka ampèr amersèyan.","Keluar-keluarnya paling ya keluar ke dapur, ke teras membersihkan.",116,Novel Èsarepo Bèncong
2379.0,Tello bulân Muna la ta'mèkkèrèka masala jiyâ polè.,Tiga bulan Muna sudah tidak memikirkan masalah itu lagi.,116,Novel Èsarepo Bèncong
2380.0,Muna èpènta orèng sè ghuongghu amènta'a.,Muna dipinang orang yang sungguh-sungguh meminangnya.,116,Novel Èsarepo Bèncong
2381.0,Muna amantan kèya.,Muna menikah juga.,116,Novel Èsarepo Bèncong
2382.0,"Odi'en Muna senneng, polana ollè potrana kèyaè.","Hidupnya Muna senang, karena dapat putranya kiai.",116,Novel Èsarepo Bèncong
2383.0,Muna epadhâddhi Nyaè.,Muna dijadikan Nyai.,116,Novel Èsarepo Bèncong
2384.0,Suroso ta' ghellem ambu sè pegghel ka Embu'en jiyâ.,Suroso tidak mau berhenti jengkel pada Neneknya itu.,116,Novel Èsarepo Bèncong
2385.0,Suroso terros ajhâlân ta' noro' oca'en Muna.,Suroso terus berjalan tidak mengikuti ucapan Muna.,116,Novel Èsarepo Bèncong
2386.0,Pas terros molèka kampong Bangkong.,Lalu terus pulang ke kampung Bangkong.,116,Novel Èsarepo Bèncong
2387.0,"Maya la bâdâ neng adâ'en labâng,nantos salakè'en.","Maya sudah ada di depan pintu, menunggu suaminya.",116,Novel Èsarepo Bèncong
2388.0,"Nantos râng-bhârângnga, polana orèng bânnya' sè nantos neng romana Maya.","Menunggu barang-barangnya, karena orang banyak yang menunggu di rumahnya Maya.",116,Novel Èsarepo Bèncong
2389.0,"Salonna tamba mmaju,Maya mokka' salon neng man-dimman.","Salonnya tambah maju, Maya membuka salon di mana-mana.",116,Novel Èsarepo Bèncong
2390.0,Bâdâ ngara sapolo bigghi'.,Ada kira-kira sepuluh buah.,116,Novel Èsarepo Bèncong
2391.0,"Maya dhâddhi orèng sè suksès, palakona la cè'bânnya'en.","Maya menjadi orang yang sukses, pekerjanya sudah sangat banyak.",116,Novel Èsarepo Bèncong
2392.0,Surososatèya dhâddhi Ebbos.,Suroso sekarang menjadi Bos.,116,Novel Èsarepo Bèncong
2393.0,"Ta' parlo ghâbây pasorona polè, la-mala dhâddhi tokang negghu'ân pèssè.","Tidak perlu untuk pesuruh lagi, malah menjadi tukang pegang uang.",116,Novel Èsarepo Bèncong
2394.0,Bâri'èro-soro polana palakona molè kabbhi Bhân malem Maya ngajhâk Suroso tèdung.,Kemarin disuruh-suruh karena pekerjanya pulang semua. Tiap malam Maya mengajak Suroso tidur.,116,Novel Èsarepo Bèncong
2395.0,"Jhâ' rèng la dhâddhi lakè binè, yâ patot amaèna bilâ'âbhâi.","Kan orang sudah menjadi suami istri, ya patut bermainnya kapan saja.",116,Novel Èsarepo Bèncong
2396.0,"Maya pagghun nyimpen ara', ghâbây mon bâdâ tamoy rèng lakè'.","Maya tetap menyimpan arak, untuk kalau ada tamu lelaki.",116,Novel Èsarepo Bèncong
2397.0,Tapè rèng lakè' jiyâ èpamaso' bâkto tadâ' salakè'en.,Tapi lelaki itu dimasukkan waktu tidak ada suaminya.,116,Novel Èsarepo Bèncong
2398.0,"Otabâ ghâbây amaèn bi' Suroso, Ma'lè Suroso tadâ' rassa marèngès ka Maya.","Atau untuk bermain dengan Suroso, agar Suroso tidak ada rasa meringis pada Maya.",116,Novel Èsarepo Bèncong
2399.0,"Kakè ma' paggbun parabán lè', makè la èkala'li-báli bi' engko'!","Kamu kok tetap perawan dik, meskipun sudah diambil berulang-ulang olehku!",116,Novel Èsarepo Bèncong
2400.0,Engko' sajân sennenka kakè.,Aku semakin senang padamu.,116,Novel Èsarepo Bèncong
2401.0,"Ngoca' Suroso bâkto amaèn, angoca' bâkto nyabâna ta' ro-karoan polana lesso sèangerjen malolo.","Ucap Suroso waktu bermain, berkata waktu nyawanya tidak karuan karena lelah mengerang melulu.",116,Novel Èsarepo Bèncong
2402.0,Neng kampong Bangkong bâdâ Masjid.,Di kampung Bangkong ada Masjid.,117,Novel Èsarepo Bèncong
2403.0,Masjid sèèkennengngè ghun nengbâkto abhâjâng Jumat.,Masjid yang ditempati hanya di waktu salat Jumat.,117,Novel Èsarepo Bèncong
2404.0,"Mon bhâjâng neng arè laènna tadâ', palèng ghun Ustat sè lambâ' perna dhâddhi bèncong sè abhâjâng.","Kalau salat di hari lainnya tidak ada, paling hanya Ustad yang dulu pernah menjadi banci yang salat.",117,Novel Èsarepo Bèncong
2405.0,Ustat sè ta'ètarèma bi' kampong laènna.,Ustad yang tidak diterima oleh kampung lainnya.,117,Novel Èsarepo Bèncong
2406.0,Tadâ' ghunana atobhât koca'en.,Tidak ada gunanya bertobat katanya.,117,Novel Èsarepo Bèncong
2407.0,Duw taon bâdâ neng kampong Bangkong.,Dua tahun ada di kampung Bangkong.,117,Novel Èsarepo Bèncong
2408.0,Kampong Bangong tadâ' na'-kana' kènè'sakalè.,Kampung Bangkong tidak ada anak-anak kecil sama sekali.,117,Novel Èsarepo Bèncong
2409.0,Palèng ghun bâdâ na'-kana' sè omorra nem bhellâs pètto bellâs taonan sè entar ka kampong Bangkong.,Paling hanya ada anak-anak yang umurnya enam belas tujuh belas tahunan yang pergi ke kampung Bangkong.,117,Novel Èsarepo Bèncong
2410.0,Èntar ghun karo ma tadâ' napso.,Pergi hanya nanti untuk menuntaskan nafsu.,117,Novel Èsarepo Bèncong
2411.0,Bânnya' na'-kana' sè èntar.,Banyak anak-anak yang pergi.,117,Novel Èsarepo Bèncong
2412.0,Alasanna èntar ka kampong jiyâ polana rèng-orèng sè bâdâ neng ma-roma jiyâbhâ'-lambhâ' kabbhi.,Alasannya pergi ke kampung itu karena orang-orang yang ada di rumah-rumah itu ramah-ramah semua.,117,Novel Èsarepo Bèncong
2413.0,Mon molè ta' toman ta' nyambi pèssè.,Kalau pulang tidak pernah tidak membawa uang.,117,Novel Èsarepo Bèncong
2414.0,"Pagghun ollè pèssè, tekka' tello polo èbu.","Tetap dapat uang, sampai tiga puluh ribu.",117,Novel Èsarepo Bèncong
2415.0,Samba' bâra' sambá' tèmor samba' daja samba' lao.,Sampai barat sampai timur sampai utara sampai selatan.,117,Novel Èsarepo Bèncong
2416.0,Kampong Bangkong èpangejjhit sowarana rèng anyar sè ta'temmo dâ'râmmana bâdâ rèng awat-towadhân neng ma-roma sambi ka' berka' negghu' talopaghân.,Kampung Bangkong dikejutkan suara orang baru yang entah bagaimana ada orang berteriak-teriak di rumah-rumah sambil berlarian memegang obor.,117,Novel Èsarepo Bèncong
2417.0,Bi' rèng kampong Bangkong sangghu bâdâ roma sè ècapo' apoy.,Oleh orang kampung Bangkong disangka ada rumah yang dihinggapi api.,117,Novel Èsarepo Bèncong
2418.0,Ta' taona bâdârèng sè angobbhârâ kampong Bangkong.,Tidak tahunya ada orang yang membakar kampung Bangkong.,117,Novel Èsarepo Bèncong
2419.0,Neng ma-roma la marè èsèramè nya' eggas kabbhi.,Di rumah-rumah sudah selesai disirami bensin semua.,117,Novel Èsarepo Bèncong
2420.0,Bâkto jiyâ rèng-orèng bânnya'tèdung.,Waktu itu orang-orang banyak tidur.,117,Novel Èsarepo Bèncong
2421.0,Rèng sè bâdâ neng kampong Bangkong jhâgâ kabbhi.,Orang yang ada di kampung Bangkong bangun semua.,117,Novel Èsarepo Bèncong
2422.0,Ta' taona la bânnya' ma-roma sè ècapo' obbhâr.,Tidak tahunya sudah banyak rumah-rumah yang dihinggapi bakaran.,117,Novel Èsarepo Bèncong
2423.0,Tadâ' sè salameddhâ. ,Tidak ada yang selamat.,117,Novel Èsarepo Bèncong
2424.0,Roma la bânnya' dhâddhi areng.,Rumah sudah banyak menjadi arang.,118,Novel Èsarepo Bèncong
2425.0,Karo Masjid sèta' èyobbhâr.,Hanya Masjid yang tidak dibakar.,118,Novel Èsarepo Bèncong
2426.0,Sè nyama cong-bèncong bi' salakè'en angos ta'temmo robâna.,Yang namanya banci-banci dan suaminya hangus tidak ditemukan rupanya.,118,Novel Èsarepo Bèncong
2427.0,Suroso ta' temmo patèna.,Suroso tidak ditemukan matinya.,118,Novel Èsarepo Bèncong
2428.0,Ta'taona Suroso nyoro orèng soro ngobbhâr kampong Bangkong.,Tidak tahunya Suroso menyuruh orang suruh membakar kampung Bangkong.,118,Novel Èsarepo Bèncong
2429.0,Nyoro sajjhek Suroso ngatèla' orèng lakè' maso' neng romana Maya.,Menyuruh sejak Suroso melihat lelaki masuk di rumahnya Maya.,118,Novel Èsarepo Bèncong
2430.0,Amaèn neng kamarra.,Bermain di kamarnya.,118,Novel Èsarepo Bèncong
2431.0,Nyongngo' olar anyakè.,Menunggu ular menyisik.,118,Novel Èsarepo Bèncong
2432.0, Bi-ibi Sènga' ana'en cong bbing jaga.,Bi-ibi. Ingat anaknya cu dijaga.,119,Novel Èsarepo Bèncong
2433.0,Satèya la som-osoman polè.,Sekarang sudah musim-musiman lagi.,119,Novel Èsarepo Bèncong
2434.0,Sènga'jha' sampè' ghi-naghi ana' jiya.,Ingat jangan sampai ditinggal anak itu.,119,Novel Èsarepo Bèncong
2435.0,"Mon eghi-nagbiya, neng romana berri'ca'-bacaan Ma'lè ta'èkentarè sètan.","Kalau ditinggal, di rumahnya beri bacaan-bacaan agar tidak didatangi setan.",119,Novel Èsarepo Bèncong
2436.0,Tuni ta' nyangka jhâ' Bi-ibi bâdâ'â pole neng dhisana.,Tuni tidak menyangka bahwa Bi-ibi akan ada lagi di desanya.,119,Novel Èsarepo Bèncong
2437.0,Ta' nyangkana polana jhâman satèya bânnya' dhâmar.,Tidak menyangkanya karena zaman sekarang banyak lampu.,119,Novel Èsarepo Bèncong
2438.0,Bânnèyan bi' lambâ'en.,Berbeda dengan dulunya.,119,Novel Èsarepo Bèncong
2439.0,Mon lambâ' orèng adhâmaran oncor kabbhi.,Kalau dulu orang berlampukan obor semua.,119,Novel Èsarepo Bèncong
2440.0,Ma-roma sè satèya bânnya' rèya lambâ' kan perrèng kabbhi.,Rumah-rumah yang sekarang banyak ini dulu kan bambu semua.,119,Novel Èsarepo Bèncong
2441.0,"Polana bânnya' manossa sekalowar neng tabu'en Emma'en, tadâ' pas bânnya' rèng abangon roma.","Karena banyak manusia keluar di perut Ibunya, lalu banyak orang membangun rumah.",119,Novel Èsarepo Bèncong
2442.0,Nambâ ana'bumè tambè rosak kèya mon bit abidhân.,Bertambah anak bumi bertambah rusak juga kalau lama kelamaan.,119,Novel Èsarepo Bèncong
2443.0,Tuni apeng-tarèpeng bi' ana'en.,Tuni sangat sayang dengan anaknya.,119,Novel Èsarepo Bèncong
2444.0,Ana'en satèya bâdâlèma orèng.,Anaknya sekarang ada lima orang.,119,Novel Èsarepo Bèncong
2445.0,"Tello' binè', duwâ'en lakè'.","Tiga perempuan, duanya lelaki.",119,Novel Èsarepo Bèncong
2446.0,Sala omorra ace'-kance'duw taonan.,Selisih umurnya dekat-dekat dua tahunan.,119,Novel Èsarepo Bèncong
2447.0,Tamaso' orèng sè merdhi kèya Tuni jiyâ.,Termasuk orang yang subur juga Tuni itu.,119,Novel Èsarepo Bèncong
2448.0,Lakèna ta' lako apa.,Suaminya tidak kerja apa-apa.,119,Novel Èsarepo Bèncong
2449.0,Karo bhândhâi tana sè ètamennè tebbhu bì' rèng sè andi' pabbrè' tebbhu.,Hanya memodali tanah yang ditanami tebu oleh orang yang punya pabrik tebu.,120,Novel Èsarepo Bèncong
2450.0,Dhâddhi Mad Heji ghun narèma hasèlla.,Jadi Mad Heji hanya menerima hasilnya.,120,Novel Èsarepo Bèncong
2451.0,Lako ta' noro' lako.,Kerja tidak ikut kerja.,120,Novel Èsarepo Bèncong
2452.0,Nyaman make la aghâbâyâ ana'malolo ta' sala jâ'.,Enak meskipun membuat anak melulu tidak salah kan.,120,Novel Èsarepo Bèncong
2453.0,Ojhân ghâgghâr neng adâ'en matana Tuni.,Hujan jatuh di depan matanya Tuni.,120,Novel Èsarepo Bèncong
2454.0,Bâkto jiyâ ghi' Mahrib.,Waktu itu masih Magrib.,120,Novel Èsarepo Bèncong
2455.0,"Sè abhâjânga ka mosollana ta'bisa, polana tanèyanna bânjir.","Yang mau salat ke musalanya tidak bisa, karena halamannya banjir.",120,Novel Èsarepo Bèncong
2456.0,"Tanana bânnèèberr' bâlikèr, tapè cellot.","Tanahnya bukan diberi beling, tapi lumpur.",120,Novel Èsarepo Bèncong
2457.0,Dhâddhi lècèn mon jhân-ojhânan.,Jadi licin kalau hujan-hujanan.,120,Novel Èsarepo Bèncong
2458.0,Tuni pas abhâjâng neng dâlem romana bi' salake'en.,Tuni lalu salat di dalam rumahnya dengan suaminya.,120,Novel Èsarepo Bèncong
2459.0,Mare abhâjâng Tuni kaloppaè jhâ' ana'en èghinaghi neng ampèrra.,Selesai salat Tuni kelupaan bahwa anaknya ditinggal di terasnya.,120,Novel Èsarepo Bèncong
2460.0,Torot rapa la ma'lè amaèn neng ampèr.,Ikuti saja agar bermain di teras.,120,Novel Èsarepo Bèncong
2461.0,Masa'Bi-ibi ngala' na'-kana' bâkto ojbán.,Masa' Bi-ibi mengambil anak-anak waktu hujan.,120,Novel Èsarepo Bèncong
2462.0,Pola ken terro ca-bácca'enna pola.,Mungkin tapi ingin bacaan-bacaannya mungkin.,120,Novel Èsarepo Bèncong
2463.0,Salakè'en akalowar kada' dâri kennengngan bhâjânganna.,Suaminya keluar dulu dari tempat salatnya.,120,Novel Èsarepo Bèncong
2464.0,Tuni temmo tatèdung neng babhâjângan.,Tuni tiba-tiba tertidur di atas sajadah.,120,Novel Èsarepo Bèncong
2465.0,Bâkto jhâgâTuni ngejjhit.,Waktu bangun Tuni terkejut.,120,Novel Èsarepo Bèncong
