no,Madura,indonesia,hal,buku kelas
16169.0,"Èbhârât kèngèng jhughân èsambhât paḍâ sareng parèbhâsan, nangèng manabi èbhârât, okarana biyâsana èkabidhi sareng ca’-oca’ akadhi; akantha, mara, cora’, otabâ acora’.","Ibarat boleh juga disebut sama dengan peribahasa, tetapi apabila ibarat, kalimatnya biasanya diawali dengan kata-kata seperti; seperti, seperti, rupa, atau berupa.",52,5
16170.0,È ḍâlem èbhârât jhughân èghuna’aghi kaangghuy cap ocabhân pangalem mongghu ḍâ’ angghuta bhâdhân kalabân ter-ater anuswara Paparèghân,Di dalam ibarat juga digunakan untuk perumpamaan pujian bagi anggota badan dengan awalan sengau.,52,5
16171.0,"Paparèghân panèka tamaso’ ḍâ’ sala sèttong pantha ḍâri sastra, èngghi panèka macemma ḍâri puisi kona.","Paparèghân ini termasuk ke salah satu bagian dari sastra, yaitu macamnya dari puisi lama.",52,5
16172.0,Neng Jhâbâ paparèghân èsambhât parikan sè asal oca’na ḍâri parik.,Di Jawa paparèghân disebut parikan yang asal katanya dari parik.,52,5
16173.0,Oca’ parik artèèpon larik otabâ ghâris.,Kata parik artinya larik atau garis.,52,5
16174.0,"Oca’ ghâris, neng è Madhurâ èsambhât bhiri otabâ ghâris.","Kata garis, di Madura disebut bhiri atau ghâris.",52,5
16175.0,Dhâddhi paparèghân kèngèng èyartè’aghi kompolanna bhiri.,Jadi paparèghân boleh diartikan kumpulan baris.,52,5
16176.0,Oca’ paparèghân panèka saèstona paḍâ sareng oca’ pantun.,Kata paparèghân ini sebenarnya sama dengan kata pantun.,52,5
16177.0,Dhâddhi è ḍâlem paparèghân panèka jhughân aghânḍhu’ bhibhiḍhân sareng èssè.,Jadi di dalam paparèghân ini juga mengandung sampiran dan isi.,52,5
16178.0,Macemma jhughân paḍâ sareng pantun.,Macamnya juga sama dengan pantun.,52,5
16179.0,"Paparèghân jhughân bâḍâ sè aghânḍhu’ ḍuwâ’ bhiri, bâḍâ jhughân sè empa’ bhiri.","Paparèghân juga ada yang mengandung dua baris, ada juga yang empat baris.",52,5
16180.0,Ghuru sowara ḍâlem paparèghân jhughân paḍâ sareng pantun.,Rima suara dalam paparèghân juga sama dengan pantun.,52,5
16181.0,"Manabi ḍuwâ’ bhiri, amonyè a-a, manabi empa’ bhiri ghuru sowarana a-b-a-b .","Apabila dua baris, berbunyi a-a, apabila empat baris rima suaranya a-b-a-b .",52,5
16182.0,"Dhinèng bhiḍhâna paparèghân sareng pantun èngghi panèka ta’ èyator ḍâlem sèttong atoran, artèna bibâs.","Sedangkan bedanya paparèghân dan pantun yaitu tidak diatur dalam satu aturan, artinya bebas.",52,5
16183.0,"Sabâb, neng paparèghân ghuru bhilânganna ta’ atoran amarghâ lumbra èkèjhungngaghi tor noro’aghi ghenḍhing.","Sebab, di dalam paparèghân guru wilangannya tidak beraturan karena lumrah dinyanyikan dan mengikuti irama gamelan.",52,5
16184.0, Èyatorè jâwâb pètanya-pètanya è bâbâ ka’ḍinto kalabân pèlèyan sè palèng lerres!,Silakan jawab pertanyaan-pertanyaan di bawah itu dengan pilihan yang paling benar!,53,5
16185.0,Sè nyèpta’aghi dhunnya sareng saèssèna èngghi panèka ,Yang menciptakan dunia dan seisinya yaitu,53,5
16186.0,Makhlok sè palèng samporna èngghi panèka ,Makhluk yang paling sempurna yaitu,53,5
16187.0,"Sè andhâddhiyaghi manossa samporna, amarghâ ","Yang menjadikan manusia sempurna, karena",53,5
16188.0,akkal tor bhuḍḍhi,akal dan budi,53,5
16189.0,bhâdhân sè jhângkep,badan yang lengkap,53,5
16190.0,"Pakakas sè kaangghuy maḍâpa’ karep ḍâ’ ka orèng laèn, èngghi panèka ","Perkakas yang untuk menyampaikan keinginan kepada orang lain, yaitu",53,5
16191.0,Sè aghânḍhu’ maksod kangghuy pangalem èngghi panèka ,Yang mengandung maksud untuk pujian yaitu,53,5
16192.0,"Sè akaè’ sareng ropa otabâ salèra katèngal saè, panèka rè-cèrèna ḍâri ","Yang terkait dengan rupa atau tubuh kelihatan baik, itu ciri-cirinya dari",53,5
16193.0,Oca’ sè aghânḍhu’ panyalèyanna angghuta bhâdhân èngghi panèka ,Kata yang mengandung caciannya anggota badan yaitu,53,5
16194.0,"Oca’ sè nganḍhiyaghi sèttong bhârâng sè aghânḍhu’ artè jhubâ’, èsambhât ","Kata yang mengibaratkan satu barang yang mengandung arti buruk, disebut",53,5
16195.0,"Sè akaè’ sareng ropa otabâ salèra, katèngal korang saè, panèka rè-cèrèna, ḍâri ","Yang terkait dengan rupa atau tubuh, kelihatan kurang baik, itu ciri-cirinya, dari",54,5
16196.0,"Angghighi jhârân, tamaso’ ḍâ’ ","Pinggang kuda, termasuk ke",54,5
16197.0,"Robâna celleng seḍḍhâ’, tamaso’ ","Wajahnya hitam legam, termasuk",54,5
16198.0,"Pangabâssâ andhâmar kaangènan, tamaso’ ","Penglihatannya pelita kena angin, termasuk",54,5
16199.0,"Cangkèm lanḍu’, tamaso’ ","Mulut cangkul, termasuk",54,5
16200.0,Sè kèngèng jhughân èsambhât parèbhâsan èngghi panèka ,Yang boleh juga disebut peribahasa yaitu,54,5
16201.0,"Akantha bhelling kaojhânan, tamaso’ ḍâ’ ","Seperti beling kehujanan, termasuk ke",54,5
16202.0,Nakèr lèmas artèna ,Menakir lemas artinya,54,5
16203.0,akadhi takèrra rojhâk,seperti takirannya rujak,54,5
16204.0,Ambâru loros artèna ,Pohon waru lurus artinya,54,5
16205.0,akadhi bhungkana bâru,seperti pangkalnya pohon waru,54,5
16206.0,akadhi ḍâunna bâru,seperti daunnya pohon waru,54,5
16207.0,akadhi cè’ lorossa,seperti sangat lurusnya,54,5
16208.0,A ḍâḍâ mano artèna ,Ber-dada ayam artinya,54,5
16209.0,akadhi ḍâḍâna mano’,seperti dadanya ayam,54,5
16210.0,Oca’ panyalèna èlong èngghi panèka ,Kata caciannya hidung yaitu,54,5
16211.0,Sè tamaso’ ḍâ’ èbhârât akadhi ,Yang termasuk ke ibarat seperti,54,5
16212.0,perrèng malang è songay,bambu melintang di sungai,54,5
16213.0,mara bâjâng para’ sèyang,seperti bayang-bayang mendekati siang,54,5
16214.0,"Sè tamaso’ ḍâ’ èbhârât, akadhi ","Yang termasuk ke ibarat, seperti",54,5
16215.0,akantha patè’ bân kocèng,seperti snjing dan kucing,54,5
16216.0,malekko’ mara tangghiling,melingkar seperti trenggiling,55,5
16217.0,gheḍḍhâng susu pas kasusu,pisang susu lalu tergesa-gesa,55,5
16218.0,"Manabi è Jhâbâ èsambhât parikan, manabi è Madhurâ èsambhât ","Apabila di Jawa disebut parikan, apabila di Madura disebut",55,5
16219.0,Oca’ larik è Madhurâ èsambhât ,Kata larik di Madura disebut,55,5
16220.0,Ghuru sowara ḍâlem paparèghân ḍuwâ’ bhiri amonyè ,Rima suara dalam paparèghân dua baris berbunyi,55,5
16221.0,Ghuru sowara ḍâlem paparèghân empa’ bhiri amonyè ,Rima suara dalam paparèghân empat baris berbunyi,55,5
16222.0,Ḍâlem paparèghân ghuru bhilânganna ta’ atoran amarghâ ,Dalam paparèghân guru wilangannya tidak beraturan karena,55,5
16223.0,"Èssèna amonyè orèng gântheng asongodhân, bhibhidhânna amonyè ","Isinya berbunyi orang ganteng berkumis, sampirannya berbunyi",55,5
16224.0,"Èssèna amonyè bilâ kanca yâ tarètan, bhibhidhânna amonyè ","Isinya berbunyi bila kawan ya saudara, sampirannya berbunyi",55,5
16225.0,bilâ cempa yâ palotan,bila asam ya pulut,55,5
16226.0,nasè’ yâ palotan,nasi ya pulut,55,5
16227.0,acan bân palotan,terasi dan pulut,55,5
16228.0,"Èssèna amonyè èmanna sè tapèsa’a, karè abit sè along polong, bhibhidhânna amonyè ","Isinya berbunyi sayangnya yang terpisahkan, tinggal lama yang kumpul-kumpul, sampirannya berbunyi",55,5
16229.0,"sattanangnga mon èsassa’a, èsebbhidhâ toro’ lorong","sapu tangannya kalau mau dicuci, mau disobek ikut jalan",55,5
16230.0,"sattanangnga mon èkombâ’â, èsebbhidhâ tapè burung","sapu tangannya kalau mau direndam, mau disobek tapi gajadi",55,5
16231.0,"sassa’anna èkombâ’â, èsebbhidhâ ghir lorong","cuciannya mau dicuci, mau disobek pinggir jalan",55,5
16232.0,"sassa’anna èsassa’a, èsebbhidhâ tapè burung","cuciannya dicuci, mau disobek tapi gagal",55,5
16233.0,Aponapa manossa ma’ èsambhât makhlok samporna?,Kenapa manusia kok disebut makhluk sempurna?,57,5
16234.0,Aghânḍhu’ ponapa’an bisaos bhuḍhâjâ ka’ḍinto?,Mengandung apa saja budaya itu?,57,5
16235.0,Ponapa sè èsambhât sareng oca’ pangalem?,Apa yang disebut dengan kata pujian?,57,5
16236.0,Ponapa sè èsambhât oca’ panyalè?,Apa yang disebut kata cacian?,57,5
16237.0,Rè-cèrèna oca’ pangalem ponapa’an saos?,Ciri-cirinya kata pujian apa saja?,57,5
16238.0,Sebhuttaghi rè-cèrèna oca’ panyalè!,Sebutkan ciri-cirinya kata cacian!,57,5
16239.0,Ponapa sè èsambhât èbhârât?,Apa yang disebut ibarat?,57,5
16240.0,Ponapa sè èmaksod sareng èbhârât sè amonyè mara ketthang mèghâ’ bâlâng?,Apa yang dimaksud dengan ibarat yang berbunyi seperti monyet menangkap belalang?,57,5
16241.0,Ponapa sè èmaksod sareng paparèghân?,Apa yang dimaksud dengan paparèghân?,57,5
16242.0,Ghuru sowara è ḍâlem paparèghân panèka bibâs amarghâ ponapa,Rima suara di dalam paparèghân ini bebas karena apa,57,5
16243.0,Èyatorè abhâḍhi okara ḍâri ca’-oca’ è bâbâ panèka!,Silakan buat kalimat dari kata-kata di bawah ini!,58,5
16244.0,Èyatorè jhuḍhuwaghi ca’-oca’ è bâbâ panèka kalabân aparèngngè tanḍhâ pana!,Silakan jodohkan kata-kata di bawah ini dengan memberinya tanda panah!,58,5
16245.0,Èyatorè abhâḍhi okara ḍâri oca’ pangalem è bâbâ panèka!,Silakan buat kalimat dari kata pujian di bawah ini!,59,5
16246.0,Èyatorè abhâḍhi okara ḍâri oca’ panyalè è bâbâ panèka!,Silakan buat kalimat dari kata cacian di bawah ini!,59,5
16247.0,Èyatorè abhâḍhi okara ḍâri oca’ èbhârât è bâbâ paneka!,Silakan buat kalimat dari kata ibarat di bawah ini!,59,5
16248.0,Akantha bhelling kaojhânan,Seperti beling kehujanan,59,5
16249.0,Mara ketthang mèghâ’ bâlâng,Seperti monyet menagnkap belalang,59,5
16250.0,Èyatorè terrossaghi paparèghân è bâbâ panèka!,Silakan teruskan paparèghân di bawah ini!,59,5
16251.0,"Bhibhidhân  Bilâ cempa yâ palotan,","Sampiran  Bila asam ya pulut,",59,5
16252.0,Èssè  Orèng gântheng asongodhân.,Isi  Orang ganteng berkumis.,59,5
16253.0,"Bhibhidhân  Ka ghunong nyarè temmo,","Sampiran  Ke gunung mencari temu,",60,5
16254.0,Nemmo bista tèra’ arè.,Menemukan permata terang hari.,60,5
16255.0,Èyatorè abhâḍhi ghâlimpo’ sè bânnya’na angghuta 5 orèng!,Silakan buat kelompok yang banyaknya anggota 5 orang!,60,5
16256.0,Èyatorè rembhâk sakanca’an ponapa artèna oca’ èbhârât è bâbâ panèka!,Silakan diskusikan bersama teman apa artinya kata ibarat di bawah ini!,60,5
16257.0,Aèng èpeddhâng ta’ apèsa,Air dipedang tak terpisah,60,5
16258.0,Mara bulân kasèyangan,Seperti bulan kesiangan,60,5
16259.0,Akantha kocèng bân patè’,Seperti kucing dan anjing,60,5
16260.0,Èyatorè sarè sakanca’an oca’ èbhârât lèma bigghi’!,Silakan cari bersama teman kata ibarat lima buah!,60,5
16261.0,Èyatorè oca’ èbhârât soal nomer 2 ghâpanèka bhâḍhiyaghi okarana!,Silakan kata ibarat soal nomor 2 itu jadikan kalimat!,60,5
16262.0,"Èyatorè les-bâlessân sakanca’an, abhâḍhi paparèghân ḍu bhiri sè bânnya’na lèma bigghi’!","Silakan berbalas-balasan bersama teman, membuat paparèghân dua baris yang banyaknya lima buah!",60,5
16263.0,"Èyatorè les-bâlessân sakanca’an, abhâḍhi paparèghân empa’ bhiri sè bânnya’na lèma bigghi’!","Silakan berbalas-balasan bersama teman, membuat paparèghân empat baris yang banyaknya lima buah!",60,5
16264.0,Sala sèttong bujuttèpon bhuḍhâjâ bhângsa Indonesia èngghi panèka bâḍâna kasennèyan.,Salah satu wujudnya budaya bangsa Indonesia yaitu adanya kesenian.,61,5
16265.0,Neng Madhurâ sala sèttongnga kasennèyan èngghi panèka topèng dhâlâng.,Di Madura salah satunya kesenian yaitu topeng dalang.,61,5
16266.0,Kasennèyan panèka èkabidhi ḍâri ghi’ jhâman rato kantos samangkèn.,Kesenian ini dimulai dari masih zaman raja sampai sekarang.,61,5
16267.0,"Topèng dhâlâng èngghi panèka seni tatèngghun sè aghuna’aghi carèta ḍâri India, èngghi panèka Ramayana tor Mahabharata.","Topeng dalang yaitu seni tontonan yang menggunakan cerita dari India, yaitu Ramayana dan Mahabharata.",61,5
16268.0,Carèta ghâpanèka èkanḍhâ’aghi sareng dhâlâng tor èlampa’aghi sareng panjhâk bânnè bâjâng kolè’ sè ngangghuy topong.,Cerita itu diceritakan oleh dalang dan diperankan oleh penari bukan wayang kulit yang memakai topeng.,61,5
16269.0,"Sadhâjâna panjhâk sè dhâddhi panglako ghâpanèka aghuli noro’è ca’-oca’ sè ètotorraghi sareng dhâlâng, kajhâbâ sè dhâddhi Semar.","Semua penari yang jadi pemeran itu bergerak mengikuti kata-kata yang dituturkan oleh dalang, kecuali yang jadi Semar.",61,5
16270.0,Panjhâk sè dhâddhi Semar ngoca’ dhibi’ ponapa sè terro ècatorraghiyâ tor akor sareng lalampa’an carèta.,Penari yang jadi Semar berkata sendiri apa yang ingin diceritakannya dan sesuai dengan jalannya cerita.,61,5
16271.0,Sabâb topong sè èyangghuy Semar bhidhâ sareng topong sè èyangghuy sareng panjhâk salaènna Semar.,Sebab topeng yang dipakai Semar beda dengan topeng yang dipakai oleh penari selainnya Semar.,61,5
16272.0,Topongnga Semar ka’ḍinto ta’ atopo kantos cangkèm.,Topengnya Semar itu tidak tertutup sampai mulut.,61,5
16273.0,"Dhinèng panjhâk salaènna Semar atopo kantos cangkèm, mèlana ta’ bisa acaca.","Sedangkan penari selainnya Semar tertutup sampai mulut, makanya tidak bisa berbicara.",61,5
16274.0,"Mètorot carètaèpon, topèng dhâlâng ècèpta sareng Aryo Mènak Sanoyo sè ajhumenneng rato è Karaton Jhambhuringèn, Proppo, Mekkasân, korang langkong neng abad sè kapèng","Menurut ceritanya, topeng dalang dicipta oleh Aryo Menak Sanoyo yang bertahta menjadi raja di Keraton Jamburingin, Proppo, Pamekasan, kurang lebih di abad yang ke",61,5
16275.0,Kasennèyan topèng dhâlâng ghâpanèka sajân jhurbhu neng Karaton Jhambhuringèn nalèka karaton ghâpanèka èseppowè sareng rato sè ajhâjhuluk Pangèran Suhra.,Kesenian topeng dalang itu semakin subur di Keraton Jamburingin ketika keraton itu dipimpin oleh raja yang berjuluk Pangeran Suhra.,61,5
16276.0,Salèrana cè’ lèburrâ ḍâ’ topèng dhâlâng kantos bâḍâ panglako sè èkatrèsnaè.,Dirinya sangat senangnya pada topeng dalang sampai ada pemeran yang dicintai.,61,5
16277.0,Panglako ghâpanèka èngghi ka’ḍinto Bolodèwo sè ajhumenneng rato neng karaton Manduro.,Pemeran itu yaitu Bolodewo yang bertahta menjadi raja di keraton Manduro.,62,5
16278.0,"Sakèng trèsnana, tokoh Bolodèwo panèka èbhâḍhiyaghi topong sè èbârnai potè tor maso’ ḍâ’ ghâlimpo’na bhâlâ Panḍhâbâ.","Saking cintanya, tokoh Bolodewo itu dibuatkan topeng yang diwarnai putih dan masuk ke kelompoknya bala Pandawa.",62,5
16279.0,"Neng è carètana topèng dhâlâng, Bolodèwo panèka bânnè rato Manduro, nangèng rato Maduro.","Di dalam ceritanya topeng dalang, Bolodewo itu bukan raja Manduro, tetapi raja Madura.",62,5
16280.0,Hal ka’ḍinto sè andhâddhiyaghi bhidhâna sareng carèta Mahabarata sè bâḍâ è Jhâbâ.,Hal itu yang menjadikan bedanya dengan cerita Mahabarata yang ada di Jawa.,62,5
16281.0,Topèng dhâlâng ḍâpa’ ka Jhâbâ amarghâ bâḍâ dhâlâng ḍâri polo Madhurâ sè alako kasennèyan panèka ka ka’ḍissa kantos neptep è Jhâbâ.,Topeng dalang sampai ke Jawa karena ada dalang dari pulau Madura yang mengerjakan kesenian itu ke sana sampai menetap di Jawa.,62,5
16282.0,Asmaèpon dhâlâng ghâpanèka èngghi ka’ḍinto pa’ Kertè.,Namanya dalang itu yaitu pak Kertè.,62,5
16283.0,"Amarghâ asmaèpon dhâlângnga ghâpanèka Kertè, mèlana kasennèyan topèng dhâlâng ghâpanèka pas aobâ nyama dhâddhi topèng kertè.","Karena namanya dalangnya itu Kertè, makanya kesenian topeng dalang itu lalu berubah nama jadi topeng kertè.",62,5
16284.0,Unsur Intrinsik Topèng Ḍhâlâng,Unsur Intrinsik Topeng Dalang,62,5
16285.0,"Neng è carètaèpon topèng dhâlâng panèka biyâsana aèssè; mamolan, jhejjherrân, kapottrèn, paghellârân, perrang gâgâl, goro-goro, perrang kembhâng, kepandhitan, perrang pongkasan, tor panotop.","Di dalam ceritanya topeng dalang itu biasanya berisi; mamolan, jhejjherrân, kaputren, pagelaran, perang gagal, goro-goro, perang kembang, kepanditan, perang pungkasan, dan penutup.",62,5
16286.0,"Carèta topèng dhâlâng èkabidhi sareng mamolan, èngghi panèka jhâjhârbâ’ân akadhi kennengan, kabâḍâ’an, bâkto, panglako, tor carèta sè bhâḍhi kalampan.","Cerita topeng dalang diawali dengan mamolan, yaitu penjabaran seperti tempat, keadaan, waktu, pemeran, dan cerita yang akan berjalan.",62,5
16287.0,"Èterrossaghi sareng jhejjherrân, èngghi panèka aèssè lalampa’an carèta neng manḍhâpa karaton sè ka’ḍimma panglakona ampon paḍâ sèghek asèbhâ.","Diteruskan dengan jhejjherrân, yaitu berisi jalannya cerita di pendopo keraton yang di mana pemerannya sudah pada siap menghadap.",62,5
16288.0,"Saamponna ghâpanèka carèta èterrossaghi ḍâ’ kapottrèn, èngghi panèka lalampa’an para pottrè otabâ sellèr sè bâḍâ è kapottrèn.","Setelah itu cerita diteruskan ke kaputren, yaitu perjalanan para putri atau selir yang ada di kaputren.",62,5
16289.0,"Salastarèna kapottrèn, èterrossaghi sareng paghellârân, èngghi panèka akompolla para prajurit karaton.","Selesainya kaputren, diteruskan dengan pagelaran, yaitu berkumpulnya para prajurit keraton.",62,5
16290.0,"Saamponna ghâpanèka èterrossaghi sareng perrang gagal, èngghi panèka tombuna pokpara antarana ksatria sareng bhuta, nangèng ta’ kantos acampo.","Setelah itu diteruskan dengan perang gagal, yaitu tumbuhnya perkara antara ksatria dan raksasa, tetapi tidak sampai bercampur.",62,5
16291.0,"Salastarèna ḍâri ghâpanèka pas èterrossaghi sareng lakon goro-goro, èngghi panèka carèta con-locon otabâ palèngghirân sè malèpor.","Selesai dari itu lalu diteruskan dengan lakon goro-goro, yaitu cerita lucu-lucu atau selingan yang menghibur.",62,5
16292.0,"Lampaèpon carèta ètanḍhâi bâḍâna panglako Semar, Petru’, Garèng, sareng Bagong.","Jalannya cerita ditandai adanya pemeran Semar, Petruk, Gareng, dan Bagong.",62,5
16293.0,"Carèta èterrossaghi sareng perrang kembhâng, èngghi panèka bâḍâna perrang antarana ksatria sareng bhuta.","Cerita diteruskan dengan perang kembang, yaitu adanya perang antara ksatria dan raksasa.",62,5
16294.0,Biyâsana bhuta ka’ḍinto kantos tèbhâs.,Biasanya raksasa itu sampai tewas.,62,5
16295.0,"Salastarèna ghâpanèka maso’ ḍâ’ kapanḍhitan, èngghi panèka carètana patapa’an.","Selesai itu masuk ke kepanditan, yaitu ceritanya pertapaan.",62,5
16296.0,"Lastarè ḍâri pasotapa’an ghâpanèka èterrossaghi sareng bâḍâna perrang pongkasan, èngghi panèka perrang antarana bhâlâ karabhâ sè akaè’ sareng pokpara.","Selesai dari pertapaan itu diteruskan dengan adanya perang pungkasan, yaitu perang antara sanak saudara yang terkait dengan perkara.",62,5
16297.0,Biyâsana bhâlâ karabhâ sè beccè’ panèka sè menang.,Biasanya sanak saudara yang baik itu yang menang.,62,5
